instance_id,region,customer_count,depot_count,customer_id,customer_city,administrative_depot,administrative_depot_city,nearest_depot,nearest_depot_city,administrative_distance_m,nearest_distance_m,road_distance_saving_m,road_distance_saving_pct_of_administrative,nearest_tie,nearest_tie_candidates,mismatch,cause,all_directed_depot_to_customer_distances_m
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C176,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,32903.606234604,32903.606234604,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 287381.853785988, ""D_chongqing"": 32903.606234604}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C177,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,44423.738456252,44423.738456252,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 278973.67320189, ""D_chongqing"": 44423.738456252}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C178,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,30201.029798376,30201.029798376,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 290251.149479687, ""D_chongqing"": 30201.029798376}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C179,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,30172.297174743,30172.297174743,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 291462.13018343, ""D_chongqing"": 30172.297174743}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C180,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,37623.603107271,37623.603107271,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 284399.087814607, ""D_chongqing"": 37623.603107271}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C181,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,30890.007405215,30890.007405215,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 292269.934348184, ""D_chongqing"": 30890.007405215}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C182,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,30819.425773459,30819.425773459,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 288718.375150286, ""D_chongqing"": 30819.425773459}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C183,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,30971.204068762,30971.204068762,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 292964.426493533, ""D_chongqing"": 30971.204068762}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C184,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,35579.940529983,35579.940529983,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 285120.670453228, ""D_chongqing"": 35579.940529983}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C185,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,34750.648157369,34750.648157369,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 291364.255307854, ""D_chongqing"": 34750.648157369}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C186,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,34421.560689852,34421.560689852,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 285898.023955813, ""D_chongqing"": 34421.560689852}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C187,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,35896.143112388,35896.143112388,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 290022.219451148, ""D_chongqing"": 35896.143112388}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C188,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,31087.133754079,31087.133754079,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 288986.083130906, ""D_chongqing"": 31087.133754079}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C189,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,41460.239088866,41460.239088866,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 287767.017165872, ""D_chongqing"": 41460.239088866}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C190,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,32520.996176955,32520.996176955,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 292779.159451763, ""D_chongqing"": 32520.996176955}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C191,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,33825.262104107,33825.262104107,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 283895.420887153, ""D_chongqing"": 33825.262104107}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C192,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,31963.849642047,31963.849642047,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 285731.264136162, ""D_chongqing"": 31963.849642047}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C193,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,45055.832115622,45055.832115622,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 279857.771212394, ""D_chongqing"": 45055.832115622}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C194,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,35850.996642279,35850.996642279,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 287120.870479676, ""D_chongqing"": 35850.996642279}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C195,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,39292.48662638,39292.48662638,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 289886.291470272, ""D_chongqing"": 39292.48662638}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C196,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,31338.614428274,31338.614428274,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 285653.376209838, ""D_chongqing"": 31338.614428274}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C197,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,34704.722645039,34704.722645039,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 291318.329795524, ""D_chongqing"": 34704.722645039}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C198,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,31105.762335379,31105.762335379,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 289004.711712206, ""D_chongqing"": 31105.762335379}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C199,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,34067.88387411,34067.88387411,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 290449.857967494, ""D_chongqing"": 34067.88387411}"
cn-cy-200c-01-V2-LOCATIONS,cy,200,2,C200,chongqing,D_chongqing,chongqing,D_chongqing,chongqing,34087.161930699,34087.161930699,0.0,0.0,False,D_chongqing,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 291498.71045897, ""D_chongqing"": 34087.161930699}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C001,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25481.957458447,25481.957458447,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25481.957458447, ""D_chongqing"": 327448.794803365}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C002,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23076.877839629,23076.877839629,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23076.877839629, ""D_chongqing"": 329594.575428895}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C003,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,27808.963624326,27808.963624326,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 27808.963624326, ""D_chongqing"": 329775.800969244}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C004,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,35012.195533446,35012.195533446,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 35012.195533446, ""D_chongqing"": 330860.146374497}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C005,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23022.268505749,23022.268505749,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23022.268505749, ""D_chongqing"": 324773.676263834}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C006,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25935.100236887,25935.100236887,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25935.100236887, ""D_chongqing"": 335530.94400586}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C007,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24511.553998225,24511.553998225,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24511.553998225, ""D_chongqing"": 326785.539941377}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C008,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24789.432944938,24789.432944938,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24789.432944938, ""D_chongqing"": 323786.56546247}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C009,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25984.612588932,25984.612588932,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25984.612588932, ""D_chongqing"": 326135.023054831}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C010,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,32044.126571276,32044.126571276,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 32044.126571276, ""D_chongqing"": 331914.249591544}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C011,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24754.803613385,24754.803613385,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24754.803613385, ""D_chongqing"": 327028.789556537}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C012,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24806.360302265,24806.360302265,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24806.360302265, ""D_chongqing"": 327080.346245417}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C013,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25430.540620331,25430.540620331,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25430.540620331, ""D_chongqing"": 336688.695038402}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C014,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,28898.915440746,28898.915440746,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 28898.915440746, ""D_chongqing"": 329061.352261712}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C015,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25053.68072975,25053.68072975,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25053.68072975, ""D_chongqing"": 325053.049302314}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C016,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26244.238445219,26244.238445219,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26244.238445219, ""D_chongqing"": 329071.109642614}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C017,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26021.567669368,26021.567669368,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26021.567669368, ""D_chongqing"": 326171.978135267}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C018,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25229.109040148,25229.109040148,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25229.109040148, ""D_chongqing"": 325379.519506047}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C019,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26278.251844377,26278.251844377,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26278.251844377, ""D_chongqing"": 332795.949433643}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C020,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24220.360225053,24220.360225053,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24220.360225053, ""D_chongqing"": 326837.009111544}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C021,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24973.961239343,24973.961239343,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24973.961239343, ""D_chongqing"": 336082.432674621}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C022,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,21588.862823279,21588.862823279,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 21588.862823279, ""D_chongqing"": 330119.724244701}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C023,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,27168.79945852,27168.79945852,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 27168.79945852, ""D_chongqing"": 327319.209924419}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C024,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,31644.446565774,31644.446565774,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 31644.446565774, ""D_chongqing"": 331142.407842597}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C025,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26023.630521284,26023.630521284,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26023.630521284, ""D_chongqing"": 325033.535610263}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C026,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26550.677401056,26550.677401056,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26550.677401056, ""D_chongqing"": 333068.374990322}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C027,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23220.996037873,23220.996037873,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23220.996037873, ""D_chongqing"": 324871.356726036}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C028,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24231.919293117,24231.919293117,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24231.919293117, ""D_chongqing"": 323336.749356883}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C029,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23976.440311709,23976.440311709,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23976.440311709, ""D_chongqing"": 335084.911746987}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C030,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,28401.892540356,28401.892540356,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 28401.892540356, ""D_chongqing"": 329577.821820992}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C031,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24833.643162341,24833.643162341,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24833.643162341, ""D_chongqing"": 334429.486931314}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C032,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23306.934144207,23306.934144207,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23306.934144207, ""D_chongqing"": 325386.643572781}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C033,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,27327.031161224,27327.031161224,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 27327.031161224, ""D_chongqing"": 333844.72875049}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C034,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26658.283415908,26658.283415908,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26658.283415908, ""D_chongqing"": 328449.303763469}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C035,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,22951.809664674,22951.809664674,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 22951.809664674, ""D_chongqing"": 325552.854333466}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C036,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,30898.31066222,30898.31066222,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 30898.31066222, ""D_chongqing"": 331827.550984262}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C037,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24394.994703782,24394.994703782,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24394.994703782, ""D_chongqing"": 326291.615359731}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C038,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26529.285826848,26529.285826848,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26529.285826848, ""D_chongqing"": 326679.696292747}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C039,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,28505.072638566,28505.072638566,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 28505.072638566, ""D_chongqing"": 329350.799671412}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C040,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24860.636452708,24860.636452708,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24860.636452708, ""D_chongqing"": 323857.76897024}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C041,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26404.697211234,26404.697211234,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26404.697211234, ""D_chongqing"": 332922.3948005}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C042,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25237.129968433,25237.129968433,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25237.129968433, ""D_chongqing"": 325387.540434332}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C043,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24998.538131349,24998.538131349,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24998.538131349, ""D_chongqing"": 332886.890406134}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C044,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25448.72113574,25448.72113574,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25448.72113574, ""D_chongqing"": 328795.857240339}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C045,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,20080.155941584,20080.155941584,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 20080.155941584, ""D_chongqing"": 330710.688243724}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C046,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26049.989002487,26049.989002487,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26049.989002487, ""D_chongqing"": 333863.272341797}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C047,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,19971.265948042,19971.265948042,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 19971.265948042, ""D_chongqing"": 332154.283346093}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C048,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26784.269130028,26784.269130028,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26784.269130028, ""D_chongqing"": 326934.679595927}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C049,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25181.17887988,25181.17887988,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25181.17887988, ""D_chongqing"": 325180.547452444}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C050,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23215.784279639,23215.784279639,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23215.784279639, ""D_chongqing"": 325902.290475834}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C051,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26393.58818132,26393.58818132,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26393.58818132, ""D_chongqing"": 329290.700510082}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C052,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,28259.472804865,28259.472804865,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 28259.472804865, ""D_chongqing"": 330226.310149783}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C053,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25037.42133643,25037.42133643,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25037.42133643, ""D_chongqing"": 325036.789908994}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C054,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24830.156004981,24830.156004981,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24830.156004981, ""D_chongqing"": 334425.999773954}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C055,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25998.485629416,25998.485629416,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25998.485629416, ""D_chongqing"": 332516.183218682}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C056,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26325.13953456,26325.13953456,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26325.13953456, ""D_chongqing"": 329672.275639159}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C057,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25997.31790312,25997.31790312,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25997.31790312, ""D_chongqing"": 328894.430231882}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C058,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26132.339826582,26132.339826582,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26132.339826582, ""D_chongqing"": 325227.640085454}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C059,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25867.286514079,25867.286514079,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25867.286514079, ""D_chongqing"": 327928.73443612}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C060,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26123.489392787,26123.489392787,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26123.489392787, ""D_chongqing"": 333936.772732097}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C061,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26895.78650823,26895.78650823,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26895.78650823, ""D_chongqing"": 329792.898836991}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C062,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,25544.715841055,25544.715841055,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 25544.715841055, ""D_chongqing"": 326879.979568084}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C063,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24295.209660652,24295.209660652,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24295.209660652, ""D_chongqing"": 331881.095589537}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C064,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,24284.449734709,24284.449734709,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 24284.449734709, ""D_chongqing"": 333880.293503682}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C065,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23459.486052306,23459.486052306,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23459.486052306, ""D_chongqing"": 324199.73988727}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C066,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,23587.841995289,23587.841995289,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 23587.841995289, ""D_chongqing"": 325185.105903028}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C067,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,22486.403990731,22486.403990731,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 22486.403990731, ""D_chongqing"": 330533.786710143}"
cn-cy-200c-02-V2-LOCATIONS,cy,200,2,C068,chengdu,D_chengdu,chengdu,D_chengdu,chengdu,26233.005916542,26233.005916542,0.0,0.0,False,D_chengdu,False,same-city administrative depot is road-nearest,"{""D_chengdu"": 26233.005916542, ""D_chongqing"": 328631.081340357}"
