StringID  Type  x          y          demand  ReadyTime  DueDate  ServiceTime
9817 52644 99608 96303 65149 54205 17136 14975 28749 92284 21984 22079 18829 5684 37386 33623 55952 22845 33003 41592 15295 16281 8737 53948 113175 21373 46391 0 41633 11993 44068 15635 47566 2302 81778 14250 43273 102216 39533 94955 11025 19690 75706 45631 24504 26174 31296 65070 16475 55696 9139 104704 24245 25671 17331 77735 19306 17410 15593 46308 79451 86192 10940 23486 5587 66185 11871 79064 17541 30325 54811 80510 16517 51415 40165 13934 108848 52502 76882 80949 15667 18970 58952 57569 99290 15687 49047 73041 16348 22161 75131 40090 36193 60778 29617 58048 94570 12813 50260 34796 39082 97256 67934 74215 17442 97919 99031 75495 21972 65573 73783 76480 79917 91459 70554 27346 26749 27405 78325 87694 74978 98388 60394 97436 87327 58790 76289 47829 25136 24233 62639 42786 62901 97656 77991 94890 97433 28105 44202 81202 87689 19952 19600 87281 70382 20218 27372 76746 38892 62724 70603 99719 93449 55739 98974 83022 20797 63712 80324 70586 77335 67220 37582 26304 54501 67294 61350 81436 69887 77589 67120 38216 50740 9588 48466 14832 75708 110404 43451 32508 73609 77306 26332 44256 76420 33030 96698 62753 25258 96500 59985 59494 37052 77863 3669 74997 57644 40852 62892 53865 24570 75772 10699 11608 14534
32010 13230 58180 55148 25450 36893 24922 40168 14016 50676 51767 31681 31915 38678 22758 13460 17279 45351 9934 26771 27504 34019 33302 13568 71807 41602 27362 41633 0 40078 15682 32766 21669 40819 40590 42845 4394 65773 44578 55018 42619 25267 34099 20868 21340 17522 28486 24144 26622 26092 33953 63242 31816 22112 56491 41366 27079 31285 30547 10853 38053 44559 30979 45599 43438 27818 46307 38229 49387 25024 40810 38993 44782 15445 6714 29688 68299 11437 35541 40990 55510 23177 28291 26350 58022 29034 23491 31408 32712 19618 34995 5771 38302 19145 29938 19375 62941 41001 10357 19162 45828 58245 26836 35868 39244 66251 65713 53989 50433 25566 32156 38119 41942 50405 30803 27014 37866 58823 56680 64458 48140 59613 19001 65389 52693 21172 35482 34075 21115 50779 23446 8333 26726 64430 36630 53265 58544 15040 19663 40379 58745 24413 36632 47277 37418 39209 16867 46670 20932 22929 39881 59063 52182 17481 66060 43601 39557 36334 45687 30171 41698 31758 62519 40840 14588 39143 51507 40123 28867 36492 25644 8405 21219 51143 51444 30605 39967 73779 3127 17768 56040 42015 17674 21497 35598 10178 57953 27312 22846 67743 26460 17868 23393 51845 41400 50652 19412 24323 25436 31992 17711 44305 31058 30909 27105
14714 48856 97947 95130 60761 44414 16125 2982 26079 90082 13127 30302 9843 16215 29466 29028 51576 11210 33481 32774 19814 25258 10541 50559 109473 9383 37759 11993 40078 0 46687 7610 40382 13881 78156 3351 42801 95234 49415 89927 2841 14886 73083 38479 19405 22674 21922 64220 20943 48475 16688 102944 14255 19605 17198 71313 25322 9456 22797 47237 76197 83701 12010 11839 7756 61067 23865 75089 29535 22078 44409 77495 28247 46474 40585 19884 108377 49672 73574 76216 16796 21387 51729 50609 95540 11071 41566 70789 7931 21239 74969 40228 24867 58627 19886 53524 86152 1198 49905 28035 27158 91590 66904 68762 5555 89443 91012 65409 12374 61352 71326 70958 74105 87508 70629 34033 15176 19980 68179 77592 65949 92569 59014 89075 79993 53775 72350 37940 19855 14013 58094 43515 57078 89636 74698 92534 91694 25102 37256 77171 78749 15685 8321 82440 63112 8350 23541 68416 31458 58501 62694 95219 92111 51206 90833 83396 8893 55339 73195 66469 79518 60905 27828 14378 50815 58902 50088 80067 66325 76538 64261 34512 44035 18134 36535 9485 69123 103369 41104 26513 62958 70503 22606 36852 72491 30177 90891 56684 30248 87323 53493 57281 42362 68558 8397 65449 52959 32585 57555 45006 22482 67846 14885 10913 16381
34477 26231 58701 54684 35967 52541 30605 47719 23955 52769 59584 26583 40871 39511 37305 26837 30101 54587 14129 41823 28801 31220 37403 25369 76053 50909 42893 44068 15682 46687 0 40555 37351 42530 46820 49906 11678 76503 32752 62903 48691 33565 38672 36523 31373 27237 41370 24949 27605 41352 35052 63800 42588 32929 60926 53257 25333 39649 29361 6711 43707 47744 35287 54976 47573 39406 44632 45556 45982 37732 56373 43961 41187 30077 9388 30205 66009 22618 41645 49640 59504 25696 43238 41298 63073 36143 39167 35355 40778 25839 32782 10336 51573 25231 42319 31842 76098 47806 12789 33200 58874 67121 27857 46704 47622 79299 78120 69410 58535 35663 36551 48765 52651 56427 28085 20233 48989 66596 72049 79522 62998 68679 22584 78322 64953 34153 43099 49438 31455 59481 34809 7391 39904 76916 42556 55561 67537 25061 35271 47567 72841 32558 45821 55462 51163 48416 27271 60866 35841 33682 54194 65594 52206 30584 78630 39737 48901 51490 58274 39074 33283 44846 72470 51561 26752 54065 67007 40860 36666 36647 32239 23290 36731 52662 65503 37686 52314 84146 18405 31050 71674 54477 27609 37061 43175 22202 67117 40798 19323 81658 40777 24526 11598 66745 45137 65829 32221 39395 37987 47671 25653 58197 33747 35966 30753
13003 41250 90439 87686 53161 38604 10274 7424 18754 82528 19236 28049 3208 17650 22439 21422 43970 14262 26861 26230 16409 24030 9227 42966 101866 10811 31134 15635 32766 7610 40555 0 33166 16697 70546 10090 35707 88082 47770 82394 10398 7506 65512 31244 11820 15260 15701 56896 17301 41306 15974 95421 8696 12008 24777 63988 22025 1958 20598 40487 68593 76130 9107 14729 13648 53517 26697 67482 32181 15117 39186 69899 29810 38889 33777 17359 101025 42121 65968 68647 24270 16488 44572 43371 87932 4488 34453 63251 753 14722 67743 33341 21196 51122 13983 45924 79532 8361 42767 20622 25450 84144 59537 61261 7088 82855 84219 59872 18062 53747 63769 63469 66664 79903 63471 30474 12631 26318 62697 72074 59631 85149 51617 82431 72931 46206 64742 32208 12254 18927 50499 36756 49611 82842 67093 84967 84260 17729 29956 69566 72395 8406 6192 74884 56000 8425 16049 61729 24265 50894 55812 87643 84648 43605 84091 76261 9022 48645 66058 58863 72906 53537 32184 13548 43210 52226 46043 72618 58717 69143 56682 26937 36705 23938 34639 3135 61832 96240 33646 18957 58004 63270 15151 29687 64883 22741 83468 49258 25898 81120 46145 49773 37624 62418 12933 59475 45366 25741 50023 38540 15447 60981 12650 7431 12155
40169 16539 64023 62534 23669 15408 31611 38901 22068 55392 47913 47208 30543 47147 11048 15734 16309 39979 27754 10062 38342 47171 39042 18874 71303 36845 7157 47566 21669 40382 37351 33166 0 47816 41191 41810 25818 54917 63757 50416 43217 27892 38802 1936 23190 22777 19516 36512 38072 8155 43172 68547 26821 21894 57377 30980 40913 31209 42969 32045 40140 48783 37158 39915 46740 22415 56327 37623 60878 18360 19649 41867 57009 11226 28200 40664 76722 20296 37612 37403 57155 34364 11423 10228 57617 31900 1932 37756 32656 28412 47275 27229 25159 28266 21765 17310 47286 40781 28934 12770 32062 51518 38043 29221 36754 50661 51509 33055 46281 24582 37680 31277 34091 49513 44429 44562 30237 54157 35859 44312 29011 52399 30998 50091 39821 16197 35137 14118 22533 45510 20990 29985 17521 50137 38674 57365 51575 21979 3427 39482 41133 27725 33328 43291 22868 35197 21503 29559 8924 22137 23144 56231 59318 15564 51497 56103 35196 16975 32901 29367 58428 20704 53593 33391 18028 20421 30428 48258 30514 46025 30572 15130 4094 56719 34483 32918 28756 63079 19086 15214 34495 30123 22433 3577 35289 19409 50738 16816 39246 50191 13296 27113 43919 32439 45657 30490 16419 8701 18785 10339 25506 28287 39232 36103 35464
8809 52165 98600 95216 64730 55057 16794 16843 28318 91383 24268 19920 19904 3473 37881 33478 55570 24897 31920 42258 13918 14085 8776 53386 112521 23249 46981 2302 40819 13881 42530 16697 47816 0 81161 16333 42252 102259 37232 94589 13153 19946 74917 45887 24643 25960 32190 64000 15053 55911 7478 103706 25386 25967 19338 77698 17507 18359 13678 45026 78770 85354 10745 25537 7877 65908 10159 78521 15792 30977 55840 79781 14411 51171 39015 12325 107627 51843 76217 80552 17593 17853 59153 57717 98664 16143 49354 72192 17435 21571 73916 38990 37599 59953 30617 57685 94968 14779 49171 35071 40792 97018 66886 73982 19208 98327 99323 76381 24229 65119 72969 76255 79744 90885 69312 25338 28303 29704 79224 88568 75568 98181 59434 97816 87474 58521 75747 48734 25293 26464 62260 41562 62781 97951 77321 94012 97210 27750 44424 80665 88231 20094 21136 86891 70554 21951 27192 77153 39266 62282 70923 99239 92395 55389 99296 81703 22547 64165 80439 70095 75751 67189 39863 28045 53993 67740 62665 80410 69290 76517 66401 37837 50866 10391 50172 15489 75712 110448 42766 32658 74679 77355 26157 44578 75875 32558 96490 62686 23523 97095 60020 58686 35163 78521 5799 75727 57315 41394 62672 54474 24128 76083 9764 11714 13777
72384 29349 24026 24119 17730 50392 64693 77446 53100 15331 87857 71237 68715 79192 51367 49143 26661 80251 50280 51244 68084 74321 73181 27854 31422 76813 47503 81778 40590 78156 46820 70546 41191 81161 0 80347 40275 33571 79383 16525 80926 63541 8691 42613 58799 56021 59940 22861 67212 35450 74488 27968 66394 58580 95268 20603 67429 68733 71049 40716 3319 9462 70894 80283 82869 18971 86878 3785 89757 57825 54855 4303 85066 32006 44247 70277 37969 29328 5205 7953 94587 63734 33384 33041 17513 67701 41121 12048 70260 59626 23171 43867 66333 22131 62113 24848 41005 78857 34733 50955 73040 21629 20496 15093 75794 43196 39765 51755 86297 16978 10670 14575 15874 9847 25241 65626 70855 94495 52969 55358 41511 23345 24248 41907 28795 25189 6055 53187 58318 85881 20470 42779 24349 39026 4266 16700 22181 53844 43178 2967 43155 62911 72573 10201 28315 74820 54960 35556 48877 19767 32774 18835 21121 27113 40779 27629 74956 37857 25905 11918 38436 23806 94757 74064 27418 37006 63553 15459 11903 17406 15102 43852 37116 91359 73967 69136 22140 39923 38412 51851 57745 23486 55972 44474 5903 48801 22056 25504 62562 49200 29322 23187 58378 44329 81091 46280 25539 49787 22510 44687 57245 32262 71413 70533 67384
18008 51138 100494 97768 62837 44707 19306 2930 28829 92541 9790 33542 11640 18979 30788 31345 53705 8602 36568 33670 23162 28396 13866 52916 111582 7757 38668 14250 42845 3351 49906 10090 41810 16333 80347 0 45709 96465 52517 91745 3270 17578 75501 39940 21846 25349 22793 66981 24294 49816 19850 105465 15122 21795 15594 72791 28656 11720 26067 50297 78475 86117 15361 9244 9206 62958 26003 77208 31648 23455 44351 79820 30739 48501 43618 23195 111114 52148 75847 78148 15580 24706 53046 52022 97661 14019 42879 73286 10220 24320 77806 43230 24314 61186 20635 55605 86885 2159 52792 29787 25688 93231 69627 70530 5244 90145 91887 65427 9026 63466 73782 72698 75753 89600 73510 37367 14592 16702 68153 77563 66489 94164 61706 89823 81144 55733 74487 38241 22236 10737 60145 46569 58797 90514 76971 94959 93314 27814 38801 79271 79284 18444 8659 84326 64348 7645 26133 69239 32921 60627 63704 97162 94726 53300 91663 86293 8016 56208 74437 68585 82637 62460 24548 13117 53106 59744 49367 82700 68568 79233 66661 36944 45584 18881 34986 12426 70558 104567 43731 28526 62645 71863 25240 38246 74630 32831 92494 58334 33599 87730 55035 59835 45710 68961 10582 65748 55005 33717 59406 45743 25391 68827 18210 14243 19717
33495 15257 56351 53043 26517 41130 27129 43131 17084 49211 54878 31039 35144 39839 27119 17534 19300 48761 10364 31165 28539 34080 35264 14926 71099 45005 31688 43273 4394 42801 11678 35707 25818 42252 40275 45709 0 67232 42190 55390 45230 28216 33149 25116 24680 20666 32597 21812 27537 29694 35100 61455 35489 25677 58792 43197 27232 34354 30971 6459 37515 43343 32952 49044 45552 29397 46884 38259 49518 29077 45110 38248 44806 18546 4104 30568 65829 12345 35114 41526 57691 24403 31661 29717 57485 31734 27597 30208 35724 21791 32226 3596 42519 18236 33955 21247 65410 43783 7119 23438 50024 58984 24662 37209 42404 68677 67855 57737 53605 26455 31112 39401 43280 50120 27833 25755 41661 61958 60384 67940 51479 60427 17220 67762 54736 23343 35578 38442 24533 54095 24855 4319 29060 66604 36160 51880 59326 18182 23960 40387 61665 27301 39968 47700 40107 42571 20193 49623 25321 24050 42884 59004 50176 19661 68274 40595 42955 39864 47848 30662 37841 34084 66158 44562 16181 42514 55829 38167 28915 34325 25174 12752 25056 52639 55786 33326 41992 75123 6756 21880 60025 44104 20888 25817 35681 13740 58794 29812 22301 70582 29422 17104 20643 55214 43386 54206 21465 28717 27441 36097 20325 47091 32583 33086 28797
94095 52549 47160 50377 40756 54640 85590 93594 74562 41781 101524 97364 85416 101178 65769 68868 48536 93446 75558 62934 91167 99056 93550 52381 34495 90768 57982 102216 65773 95234 76503 88082 54917 102259 33571 96465 67232 0 109083 19059 98058 82551 41927 56843 77712 76408 73722 55235 90596 46780 96840 47804 81347 76647 112058 24717 92198 86125 95170 69859 36762 39923 91514 93250 101647 37959 109998 32822 113955 73156 57457 37815 109631 51748 71309 93520 60233 54889 37592 27679 111949 86826 43516 44736 29649 86662 53669 45036 87566 81451 56709 70637 75887 51546 75930 46412 16980 95575 63718 67586 80453 13197 53341 30024 91299 16483 11361 42181 99857 40929 43625 27849 23960 28299 58733 92750 83606 107053 41440 37705 34198 11596 54829 15382 15448 44830 34587 60299 77083 98633 42412 70819 39803 11826 37161 40743 12526 74900 58170 31387 25205 82263 87850 23372 32126 89452 75147 28957 63823 43191 33110 23190 48593 48425 12647 60130 89351 40943 22040 37531 71818 35135 103542 86496 51235 37680 61292 48255 40282 50844 44984 65233 51507 111524 77326 87759 26572 8190 62832 69719 48963 24910 76170 58406 34562 70667 12193 39705 88555 24693 42240 52076 87471 34098 100499 37811 46451 62749 40508 51504 78618 28253 93120 90632 89131
35100 57410 88398 83846 68366 76968 39218 51975 42762 83700 61352 19757 50126 33978 58719 48767 61473 60482 36146 63982 31554 24167 39310 57086 107537 57829 67042 39533 44578 49415 32752 47770 63757 37232 79383 52517 42190 109083 0 95602 49689 44728 71029 62296 46349 43834 58112 56908 30874 69940 32740 93310 54732 48484 55237 85355 26239 48274 27180 39279 76203 79379 38739 61084 45070 71512 31262 78271 28223 55039 79672 76296 25243 59994 38264 30411 92885 54435 74249 82391 53219 33144 72491 70583 95096 44055 65688 67654 48419 38538 62458 39068 67197 57984 57770 63437 107488 50552 45445 54356 72807 99873 59658 79131 53554 110783 110045 96770 61136 68157 68922 81256 85150 88836 58038 19534 60187 66930 99595 108021 92170 101432 55244 109894 96924 65497 75841 72010 46875 63175 66932 38340 71174 108791 75119 86503 100290 43305 60741 80258 103237 43977 53900 88202 81996 55787 44801 91163 58491 65981 84361 98041 81868 61800 110456 67239 56421 80121 90032 71780 56531 76211 76861 61313 58365 83206 89162 71633 69417 67393 64979 48736 64668 43068 81582 44831 84182 116812 47704 51394 97490 86293 44312 62030 75915 44463 99867 71841 25098 112270 71005 57263 21632 95789 42762 94161 63639 61967 69629 73609 40821 88871 35247 40373 35954
85957 42518 28667 31502 29892 55499 77840 88816 66271 22742 98315 86407 80177 92942 61365 61474 39019 90395 64927 59971 82134 89037 86234 41576 22423 87231 55486 94955 55018 89927 62903 82394 50416 94589 16525 91745 55390 19059 95602 0 92757 75889 25208 52158 71013 68803 69921 39371 81367 43077 88330 30097 77052 70425 107118 21040 82097 80490 85517 56591 19837 21133 84017 90328 95397 28895 101113 17351 104393 68446 59387 20337 99800 43644 59464 84412 42375 43585 21458 14076 106664 77735 40196 40642 11955 80100 49765 28573 82007 73068 38791 58972 74561 37780 72167 36910 31457 90487 50482 61960 80451 5886 37018 21241 86864 32605 28087 50143 96688 29588 27193 19140 16651 9294 41430 81080 80633 104559 50471 49979 40160 7578 40358 31293 21628 36262 19894 59817 70459 95917 32329 58319 33002 27806 20694 21850 6549 66861 53116 15344 36724 75391 83491 7746 30922 85498 67634 33777 59036 32377 34242 6792 29583 39216 29321 41359 85534 41441 23250 24848 53474 29948 103173 83765 40780 39240 66104 29779 26517 32808 30696 56757 46421 104519 79518 81418 23452 24084 52470 63438 56862 23300 68673 53968 19804 62046 6901 33602 77615 40087 37187 38657 74372 41807 93852 44809 37316 59054 32373 50721 70461 31274 84972 83441 80909
15697 51610 100587 97723 63559 47023 18305 4988 28655 92763 11892 30985 12682 15930 32289 31786 54366 11861 35731 35535 21130 25663 11760 53290 112259 10879 40526 11025 42619 2841 48691 10398 43217 13153 80926 3270 45230 98058 49689 92757 0 17538 75785 41316 22143 25303 24665 66748 22305 51305 17205 105596 16976 22406 14380 74153 26464 12273 23613 49501 78945 86400 13568 12503 5947 63892 22739 77876 28381 24903 46890 80228 27536 49284 42888 20901 110907 52360 76323 79035 13955 23151 54558 53445 98324 13588 44393 73459 10752 23537 77436 42567 27099 61273 22597 56322 88895 2628 52345 30875 28838 94430 69455 71597 7696 92180 93785 67929 11477 64143 74013 73794 76945 90299 73062 35141 17356 18376 70683 80098 68641 95410 61588 91821 82808 56594 75134 40547 22610 13497 60897 45791 59916 92409 77447 95229 94534 27704 40096 79962 81442 18295 10825 85264 65935 10388 26209 71176 34293 61289 65487 98035 94718 54003 93597 85809 10849 58105 76019 69258 81676 63746 27193 16164 53565 61664 52259 82668 69084 79104 66972 37228 46875 15879 38166 12030 71960 106190 43728 29334 65339 73337 25256 39684 75275 32801 93732 59524 31686 89981 56333 59931 43840 71211 7368 68069 55764 35387 60384 47740 24953 70635 16032 12729 18078
12974 34193 83063 80251 46356 35925 5555 14926 11252 75225 26674 25156 7308 19576 18063 14464 37125 21040 19632 22738 13546 22533 11173 35805 94929 17346 27260 19690 25267 14886 33565 7506 27892 19946 63541 17578 28216 82551 44728 75889 17538 0 58255 25960 4893 7791 13935 49404 13987 36012 16194 88064 10267 6023 31767 58138 18498 6188 18457 33116 61485 68869 9451 21417 19508 47003 28915 60575 33902 11680 37371 62736 30625 32248 26397 15355 93544 34825 58869 62007 31046 11702 39265 37880 80993 4211 29411 55922 7510 7930 60237 25924 22470 43744 13183 39143 75026 15760 35266 15132 28371 77915 52059 54912 14271 78387 79389 57205 25437 46885 56477 57155 60493 73012 55965 26082 16396 33757 60077 69310 55771 78993 44151 77871 67637 39627 57818 29877 5489 26100 43743 29391 43428 78016 59992 77695 78065 10240 24517 62682 68372 1011 12257 68295 50692 14853 8672 57215 19331 44023 50980 80945 77227 36817 79354 68757 15337 44250 60638 51981 65556 47627 38905 18459 36133 47820 45589 65186 51665 61678 49451 19732 31057 28990 36893 5596 56077 90737 26219 12832 56168 57646 7722 24632 57956 15293 77305 43208 20904 77285 40343 42400 31845 58818 18049 56163 38646 21626 43600 34751 8058 56142 12164 8239 9338
66109 24543 25418 23740 15582 50191 58812 72652 47382 17088 83548 63763 63973 72734 48017 44164 22859 76228 43413 48758 61492 67182 67272 22615 37965 72655 45650 75706 34099 73083 38672 65512 38802 74917 8691 75501 33149 41927 71029 25208 75785 58255 0 39927 53691 50546 56369 14252 60549 34523 67998 30188 62237 53742 89994 25517 60371 63788 64119 32826 5373 10618 64957 76323 77237 18591 80027 9278 82604 53867 54819 5290 77861 28365 36959 63604 37953 23438 4489 14747 89168 57222 33162 32331 24521 62319 39137 3398 65301 53592 15452 36688 63758 14990 58444 21529 47850 73872 27054 46909 70837 30287 11810 18520 71220 50320 47301 55036 82046 14544 2120 19060 21686 17808 16832 57950 67203 90372 56621 60211 45122 31993 16326 49069 35458 22713 8482 51966 53273 81861 18025 35203 23923 46446 4767 19459 30826 48231 40186 10540 48822 57540 68144 18689 31063 70519 49586 39727 45498 16697 35645 27013 20522 23498 48228 21634 70718 39205 31292 10980 30878 25174 91649 70412 22575 39144 64355 10402 8548 10392 8848 38575 34912 85235 72852 63819 26397 48510 32321 47356 60479 28194 50558 41736 8422 43116 30662 25304 55233 55677 28802 16235 50267 48330 75313 49713 22396 46992 21456 44194 51418 36337 65156 64755 61192
38268 17009 65232 63627 24991 16025 29716 37026 20343 56641 46157 45527 28638 45236 9225 14004 17219 38254 26415 8836 36513 45381 37113 19355 72913 35076 6882 45631 20868 38479 36523 31244 1936 45887 42613 39940 25116 56843 62296 52158 41316 25960 39927 0 21268 20932 17767 36989 36264 10090 41283 69809 24987 19960 55496 32857 39181 29287 41169 31440 41458 50027 35236 38206 44810 23960 54428 39087 59004 16485 20036 43148 55162 11907 27273 38828 77784 20544 38906 39033 55258 32572 13357 12134 59185 29964 3600 38747 30737 26597 47877 26301 23862 28854 20011 18398 49188 38889 28668 10835 30921 53343 38644 30937 34904 52561 53436 34474 44531 25869 38731 33020 35896 51073 44881 43022 28558 52458 37300 45874 30757 54242 31408 52000 41756 17490 36560 13924 20609 43807 22282 29201 19199 52064 39980 58664 53408 20210 1598 40979 42962 25799 31484 44977 24803 33388 19662 31442 7026 23337 25059 57914 60415 16511 53419 56742 33401 18771 34831 30740 58641 22536 52145 31731 18627 22249 30799 49214 31739 46852 31554 13868 5737 54783 33810 30982 30647 65006 18455 13305 35630 32034 20579 1863 36711 17863 52577 18559 37662 52007 15115 27656 42695 34141 43721 32091 17539 7175 20322 11445 23697 30207 37334 34174 33584
17121 29469 78649 75954 41532 32245 8736 19047 7675 70712 30458 27297 10586 24001 13908 9660 32309 24082 17245 18902 16403 25577 15879 31154 90161 20326 23126 24504 21340 19405 31373 11820 23190 24643 58799 21846 24680 77712 46349 71013 22143 4893 53691 21268 0 4161 11836 45339 16522 31269 20238 83620 11216 2134 36469 53266 20532 10129 21351 30067 56801 64309 13968 24365 24388 42123 33260 55790 38037 8703 34123 58091 34482 27379 23400 18524 89390 30308 54179 57149 35819 13403 34510 33085 76224 9097 24773 51443 11626 7848 56305 22801 21586 39345 11888 34309 70428 20181 31575 10514 28289 73022 47918 50021 17931 73797 74697 53360 29102 42079 51952 52263 55600 68224 52143 27088 17616 37498 56240 65375 51429 74100 39967 73254 62846 34752 53039 26485 671 29454 38905 26400 38536 73326 55303 73147 73172 6548 19787 57889 63941 4557 15308 63430 45916 17901 4492 52642 14860 39219 46324 76102 72899 31983 74686 64941 18276 39756 55828 47184 62412 42752 41578 20240 31422 43308 42987 60887 46945 57476 44862 15117 26244 33861 36119 10413 51217 85899 21951 8017 52728 52803 3845 20030 53178 11171 72412 38323 21600 72904 35487 37993 31351 54568 22942 52039 33797 17494 38712 30558 6183 51474 16221 12945 12752
17697 26697 75285 72459 39063 33598 9191 22648 3583 67482 34270 25417 14479 24775 15085 7541 29839 28128 13115 20332 15592 24568 17440 28201 87438 24374 23987 26174 17522 22674 27237 15260 22777 25960 56021 25349 20666 76408 43834 68803 25303 7791 50546 20932 4161 0 15124 41638 15403 30587 20544 80293 15367 5763 39448 51783 18763 13765 20328 25936 53884 61152 15261 28431 26848 40011 33744 53147 38135 11643 35947 55091 34232 25243 19255 17897 85766 27108 51276 54825 38644 11814 33749 32174 73510 11774 24528 48169 15191 5767 52516 18673 25192 35970 15552 31913 69983 23550 27638 10952 32122 71090 44278 48049 21763 73363 73981 54329 32965 39533 48745 50317 53787 65579 48287 24352 21758 41339 57206 66170 51612 72236 36363 72753 61809 32616 50379 28265 4222 33430 36513 22258 36827 72619 52397 69968 71273 2492 19360 55269 63894 7009 19315 61146 44996 21924 1282 52319 15366 36673 45811 73671 69438 29597 74043 61086 22324 39695 54725 44594 58315 41290 45707 24401 28609 43182 45335 57395 44124 53891 41766 12179 25329 35721 39645 13288 49838 84595 18432 7985 54204 51536 483 20000 50514 7504 70546 36760 18783 72935 34220 34629 27713 54903 25124 52601 31486 18534 36730 31185 3043 50901 16727 14641 12800
26589 32002 81783 79724 42211 22910 19409 19972 17722 73380 28397 38828 12573 32616 8617 15063 33594 20493 27599 10885 27427 36466 23892 34159 90584 17333 15884 31296 28486 21922 41370 15701 19516 32190 59940 22793 32597 73722 58112 69921 24665 13935 56369 17767 11836 15124 0 50698 27770 27267 29829 86535 7700 9720 38363 50333 32081 13886 32367 38743 58512 66790 22748 20458 29103 41602 41920 56528 47200 3640 23743 60082 44259 28097 32503 29288 93662 34265 55908 56750 38355 25010 30446 29569 76794 16468 20348 54709 15020 19681 61881 31714 10221 43453 2250 35195 64232 22088 38693 9799 17536 70995 52904 48704 17590 67521 69136 44206 26767 42994 54924 50782 53598 68677 58179 38919 10914 34717 47042 56401 44074 71840 45043 67157 58371 34773 53918 16546 11378 26066 39471 35353 36961 67761 57012 75565 71037 16717 16903 58484 56866 14466 14144 62735 41635 15776 14606 46513 11072 40284 40911 75668 76553 33027 68937 70759 15731 33451 51716 48022 70120 40190 35358 14125 33926 37004 31654 64874 48613 61976 47637 20335 23504 39534 24539 16775 48045 81804 27846 10723 42608 49252 14656 15955 54068 19273 70187 36319 33436 65511 32803 42122 42834 46776 28614 43788 34445 11037 37970 23084 17826 46038 25872 21216 23272
55276 19991 34657 31234 19372 50637 48852 64283 38157 28012 75795 50907 55921 61481 43212 36566 20862 69113 32083 45442 50187 54844 57064 17647 51104 65394 43660 65070 24144 64220 24949 56896 36512 64000 22861 66981 21812 55235 56908 39371 66748 49404 14252 36989 45339 41638 50698 0 49136 35235 56758 39778 55283 45890 80513 35354 48261 55379 52175 19743 19574 22796 54748 69315 67330 23609 68037 22548 70112 47620 55260 19451 65320 25311 25030 52116 44159 16672 17985 27556 79456 46151 35185 33703 38240 53169 37519 10854 56823 43509 11183 25012 59519 8416 52508 20879 58843 65145 14831 40899 66991 44241 2959 27936 63269 61655 59291 60633 74421 18461 12199 29382 32876 31997 7924 44817 60975 82822 62708 67972 51698 45915 5680 60486 46613 23192 20649 50614 45055 74633 20225 22723 27331 58286 18683 30775 44746 39167 36671 24266 58129 48556 60525 32493 37628 63062 40915 47415 40820 18471 41889 41208 28396 21674 60075 20073 63368 42929 41138 18946 22724 30812 85787 64087 18513 44035 65714 16464 15657 12520 11100 30817 33415 74391 70774 54744 35395 62219 23456 40477 65025 37511 41766 38531 20673 34193 44499 28729 42725 65954 31049 9436 36505 55293 65187 55782 21789 43252 24594 44599 41806 44141 54374 54831 50609
6961 38897 83785 80303 51518 48682 8431 22857 16240 76748 34023 11187 19362 12348 30194 22426 42612 31056 17178 35329 1217 9173 10546 39805 98391 27919 39284 16475 26622 20943 27605 17301 38072 15053 67212 24294 27537 90596 30874 81367 22305 13987 60549 36264 16522 15403 27770 49136 0 45690 7647 88901 23859 18574 33411 65879 4736 17541 4926 29989 64655 70853 8960 31597 20163 53219 19747 64802 23359 25073 50645 65542 19120 38860 24106 3066 92602 37966 62157 67293 31930 3784 48773 47101 84636 13272 39864 57698 17880 9670 58901 24154 36403 45561 27160 44768 85076 22140 34313 26279 41944 84243 52047 61380 23804 88457 88852 69633 33317 51781 58550 63664 67332 77023 54284 13257 29404 40679 72513 81534 66994 85516 44756 87801 76401 45968 62043 43005 17146 34852 49224 26566 50793 87502 63241 79416 84491 16143 34678 66953 79203 13333 23492 73623 59804 25649 16645 67524 30719 49012 60928 85628 77523 42559 88975 66650 26265 55034 69282 56590 60884 55532 48608 30769 40591 58493 59349 65586 55461 61636 52241 25364 40339 25380 50722 14221 64096 98748 28936 23355 69219 65922 15799 35393 62163 19936 83834 50934 9386 88263 48793 44340 21542 70302 17663 67998 44537 33735 50256 46560 12568 65958 6371 10304 5166
