record_id,experiment,instance_id,seed,variant,source_path,source_sha256,formal_result,status,failure,original_route_count,original_physical_vehicle_count,packed_physical_vehicle_count,saved_physical_vehicle_count,original_counts_by_depot_type,packed_counts_by_depot_type,certificate_status,certificate_valid,current_checker_violation_count,experiment_checker_violation_count,depot_fleet_violation_count,saved_terminal_charge_count,saved_terminal_charge_kwh,interface_directly_usable,interface_note,certificate_record_sha256,prepared_solution_sha256
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/dongguan__foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,dongguan__foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/dongguan__foshan__guangzhou__shenzhen.json,81c3ea706582a9d22f95faab2f16b73164461a8e8dfb339d99b0dd445ab2a829,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,25,25,25,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,3a4f6f41801f167ede28a2bcabbe9363c51237a46598fdb878dca3717526306e,91cad31fac7aebfdba0748ce7609b67a0d9a7d334e62d0ca85710f346cf4615a
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/dongguan__foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,dongguan__foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/dongguan__foshan__shenzhen.json,6c933474d3780c2d34ba1689a60e62c014dfbb4cd31bcf755f65da46b0ab02a6,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,16,16,16,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,ff2a6033c16fff6fc7f259f1d2f7892f4718c1d014a3e7c0e749d7a5890e8e5e,37411a4e435dc3db1474d583c40a2ba48e9b33404cc4e04f07d5d0f35d27e8ab
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/dongguan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,10,dongguan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/dongguan__guangzhou.json,a00050ad3ab89df49a7c29f4e8764cf9a3cc7ad8f4185e5056d2aadded4cf6ac,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,13,13,13,0,D_dongguan:cv:4|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,9495b7cb4663001df0b19660abcbccf818942ab2eafbf0e1fba1d7cf4e80944f,25e0aa56bd42f8bf17d5b13f26ce918cc0552a974678d459cfbd936f25a58a0a
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/dongguan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,dongguan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/dongguan__guangzhou__shenzhen.json,5210e73d8c44be8b03d38e94c22de000bcbbd8b8b823f2469a047a18fc66fa70,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,23,23,23,0,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,f651bd8453072082a828305c2b3df35ea0b8b08e131e8f93d25b84d59e7552a0,d66b2e6046e9110725f27b1c6f6bb98bb54f3b2c14291053cfe78d6cbd54bdf6
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/dongguan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,dongguan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/dongguan__shenzhen.json,3b4caa78b31c01fc8f71290ebacb0dddb4b4cb75d6c964bb589b6a8ad0a88b60,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,13,13,13,0,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,9f883839d5d4002def1783bf43c34fb9ff93c5bdd9d4f0ebc41c0a11c011c579,133b993c99092313d2e7859c7340cfd7809520dfa21f43a4ad17cb1e810c4458
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/foshan,E6,cn-prd-150c-01-V2-LOCATIONS,10,foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/foshan.json,21d592623ba19944599fd22fe6437e1b7157dfcfbb99c74d34120e5a7129f365,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,3,3,3,0,D_foshan:cv:2|D_foshan:ev:1,D_foshan:cv:2|D_foshan:ev:1,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,e442f09025128b818f9b909b8d9685742107eb4ce0157168acda1bcf294caca9,17a937c8eb4650c91f39218b9a2ce5a72f6fd72272c2e970bcf8d9b657ca8a51
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/foshan__guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,10,foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/foshan__guangzhou.json,0757116d386b95c07139c14f6f13f2a17fede3e2b17378eef39225155a31afa7,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,12,12,12,0,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_foshan:cv:3|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,3dd16775ecd538e7a49625b02a7132c93dfc680f5acdb466b80397dbccf20c8c,9f77d1f0d9bb08b7c9884a946b10df6843994aa51b40cfff3a660feeb980d204
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/foshan__guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/foshan__guangzhou__shenzhen.json,680c4a268f6eb2577c3c213800b94902cf556dd170f64a351c7e6ae3ef823713,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,22,22,22,0,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,63a3c19b95c91c10b194b57cad7950044933f1a3370cd79758eee00b85005404,4af815130f58765e12902d33db9b6d255350fe78e10676e122f62e71280c0c8d
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/foshan__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/foshan__shenzhen.json,c522ffff78154d86634c239f61490139cfc2906e6b1c9aa1c2c16793a76292de,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,12,12,12,0,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:4|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,2ad22957f7a517c900cb4031e984ea7cdb7e964211162577dcf0dc6bdfe943df,68ea245a19c869aa8df858323b7d7f63b808510bb499dd6cdb394fa76b0ba696
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/guangzhou,E6,cn-prd-150c-01-V2-LOCATIONS,10,guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/guangzhou.json,bdef0d1985cfd10cc232e1ea36e412ad231b06264425e7d4216676754a4162b8,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,10,10,10,0,D_guangzhou:cv:7|D_guangzhou:ev:3,D_guangzhou:cv:7|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,0e3caeafa3b23e2d244e5f69da43b3150b9483a196b6323a6101e7252097fac9,71856babefd1f99af9682965f93df6787d2222a3522d9da0bb3a38d971f910fd
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/guangzhou__shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/guangzhou__shenzhen.json,9ca06209b69d4dc7a80dddb3a98fce9a7f12c014e8238c19b9f95a10c4247ee4,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,19,19,19,0,D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,d37e2351197d20edb63b3aabfe28d60ca80000e310503f1c360b24f433b36501,1ec1763bfb7aa64a28bce3d10331206920e24bc773061f9e6944f1215802fe03
E6/cn-prd-150c-01-V2-LOCATIONS/seed_10/shenzhen,E6,cn-prd-150c-01-V2-LOCATIONS,10,shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-01-V2-LOCATIONS/seed_10/solutions/shenzhen.json,d685732545f3c6b5560c17a3fb7159775a714a99316e7eb75022f946fb9fa333,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,10,10,10,0,D_shenzhen:cv:7|D_shenzhen:ev:3,D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,e17763d9d0cdc54fc034f9e5d9419f7474b21c5555f2cef0b023bcc786723df5,a20da19bdb10783848be632a6995fc82128ade85c14c89abafa6e576982980c6
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan.json,052d5a2cd3e107ae43fda37a3db396e31e800c1e4690c06051e7ae2b6f3be223,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,3,3,3,0,D_dongguan:cv:2|D_dongguan:ev:1,D_dongguan:cv:2|D_dongguan:ev:1,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,e9a283eb2fecd8101ffa5f0e0211d37fbd5e298457963f80e72b52b339d81072,9078de1a438401cd78c3aff190727dabc3c96bb27d3488a15dd3450ccc6812e2
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__foshan,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__foshan.json,b8f30ca51fe5afb4488363917383a30c51e4589aa139d5e648343d4a7d70c4fd,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,6,6,6,0,D_dongguan:cv:1|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1,D_dongguan:cv:1|D_dongguan:ev:1|D_foshan:cv:3|D_foshan:ev:1,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,08d491e36cc47bbcca7d2f035c8365bc506752860d4dfc91796311919e2107d4,6a9c1b467d99a7e67ac68323cd0c88a74b2b1eaa38210f3128ffb6089deac56c
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__foshan__guangzhou,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__foshan__guangzhou.json,9d0120b1e89e551bb1d08d2076b7c6cf5d3ba28eb1174c0e66a32befd49cbccc,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,14,14,14,0,D_dongguan:cv:4|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:4|D_guangzhou:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_foshan:cv:1|D_foshan:ev:1|D_guangzhou:cv:4|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,fe6c2cefd773fc0b150e385a8f4ad34cb13fa8b466701b7dbf522932d0de84f4,013586bd517f90e93d508dd0f9bf5783ee177be58774f5f3757828a7f7254701
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__foshan__guangzhou__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__foshan__guangzhou__shenzhen.json,c4acb0eaa32f6f33c8ad3b982668d8e8a974b5bfe4c912d0952aec4008686fee,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,25,25,25,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:6|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,8c9f84e76d7eab0994284f65dfdcaec4e67e1599b9aae8c8d8f23ce5e2e34dfe,85e24ac5d6a21bf4d4484b104ac09a27bc7bd47b26efc93931437fc0b0b60b89
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__foshan__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__foshan__shenzhen.json,7d1c0df52a649d6c0b75dde13b191088d7f84611f7c1051f45608ec695b22874,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,16,16,16,0,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,D_dongguan:cv:2|D_dongguan:ev:1|D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,b3541f37d62ea46cf94e4f5e76923df6259f6f2954a4594d2d2b11454033339c,d4696ef1d83e0448ae8bf3e7ed1f8e45974ba09eab27819b340f3daecb595143
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__guangzhou,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__guangzhou.json,80507d7c77595a60c8d33f81384ccd8a622ae4b4c5110f404586a91800eeb762,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,12,12,12,0,D_dongguan:cv:3|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_dongguan:cv:3|D_dongguan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,c9ae299534af6129503dd10ea74704b356670f2dd2cbd148b08f12781710536d,dffd005514caa4a31fce480343f6a4c4f66c53469e877a7f2093d6f019ccdd94
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__guangzhou__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__guangzhou__shenzhen.json,eb09249a523109f9d2f23f80855e77901a68217fdc755f6a128f8b1c948f5ef3,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,22,22,22,0,D_dongguan:cv:2|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,D_dongguan:cv:2|D_guangzhou:cv:8|D_guangzhou:ev:3|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,ff4ff3d49eea06aea1b1f3ff7dc3d540950a98735d466d43b0421d74bf00f9e5,7c3bc50b8a703c56fee365a45bccf6b340f73336641ac6f5f617d82e05b8dc0a
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/dongguan__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,dongguan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/dongguan__shenzhen.json,31aaa0e2acac51cd881b58457acc1fed0d0926543e5512d19709b97370dcbbe0,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,14,14,14,0,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:6|D_shenzhen:ev:3,D_dongguan:cv:4|D_dongguan:ev:1|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,a72130c48252cd72ee8051a00e91533ae5d85d421f12a9a546e5b46c02c0e266,8f37f80e6bcf42bcaeeaa0f7557d27bace52ed48bb78e4956ccc8cb358aefd9f
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/foshan,E6,cn-prd-150c-02-V2-LOCATIONS,1,foshan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/foshan.json,b656c0cf04c5d48af73e9230dceabe6869677219ca06590bac59fe035ec43888,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,3,3,3,0,D_foshan:cv:2|D_foshan:ev:1,D_foshan:cv:2|D_foshan:ev:1,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,21045a997e4a20a9e8eda2c85ce84c537790434bfc23951da6f7a941ad5de3da,541887b81951cc57f2bcecbccfc1d19e58e09d6d85b0c257296bf105090bd034
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/foshan__guangzhou,E6,cn-prd-150c-02-V2-LOCATIONS,1,foshan__guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/foshan__guangzhou.json,115d53a36da99a62d6ef9541f13ece973d0d18c1765db5109910a91a282e0fd0,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,11,11,11,0,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:5|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,fa2ea964e003faa045be89cacb1b4b548d244312494662fbb1e2508b88801f91,172cb59976c1d975c7a0c7cacc7f1bb90fb57e420d7df07fc28250233f8fab22
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/foshan__guangzhou__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,foshan__guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/foshan__guangzhou__shenzhen.json,f82d0318a7a6b290c3ef7e31a43941478238f93d2b59a47e2d415353638268ab,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,23,23,23,0,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,D_foshan:cv:2|D_foshan:ev:1|D_guangzhou:cv:7|D_guangzhou:ev:3|D_shenzhen:cv:7|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,6651bda17f6d26dfa2b5b262ac98102ec31fcd7875bc7d2969c33cd71cb441fc,e31af48e80604597950674d314e1e6c4b3eadec8bfd9d121e9197563cdcc250c
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/foshan__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,foshan__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/foshan__shenzhen.json,6d47286c5b94508cb6f1ecb453d2f4481c1fae9aa687ae75802661f43d6ed59f,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,14,14,14,0,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:6|D_shenzhen:ev:3,D_foshan:cv:4|D_foshan:ev:1|D_shenzhen:cv:6|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,d85a5975d8fb6c5bf24336c62dd4ace363857603bde4c0e030d16104644723e2,e020048c4b007c822f1927ac52298ee2a65abfe798bbd0e3d50ff646bd12eb93
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/guangzhou,E6,cn-prd-150c-02-V2-LOCATIONS,1,guangzhou,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/guangzhou.json,1a284e3815200b42a04ff399d58208373e1dde5922a4c1159d88a4ffb6437491,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,9,9,9,0,D_guangzhou:cv:6|D_guangzhou:ev:3,D_guangzhou:cv:6|D_guangzhou:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,6a25d95510b8cb0cf65f6011e2830c512363718dc2d1f14427dd029b5a1c10e1,d813c1f1cd181664220d5aa71810cccac1c36629fe0382c7e1dfb3cdd80944f9
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/guangzhou__shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,guangzhou__shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/guangzhou__shenzhen.json,4816f2eacc797087484aa66d16689893cdf22b311e7e060651cd1292c23a88d5,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,20,20,20,0,D_guangzhou:cv:9|D_guangzhou:ev:3|D_shenzhen:cv:5|D_shenzhen:ev:3,D_guangzhou:cv:9|D_guangzhou:ev:3|D_shenzhen:cv:5|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,0433770462f3efbd0be4c5e4f68b2cd294a140ebb3c85c32a0a83174e2179414,75f3a1cd2e9ef2fc7b7e0a56d2a501a3947c4a926ba0cc5d13356de1b0cd49ce
E6/cn-prd-150c-02-V2-LOCATIONS/seed_01/shenzhen,E6,cn-prd-150c-02-V2-LOCATIONS,1,shenzhen,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_01/solutions/shenzhen.json,ed314ac653e7c7398ea1bf9d434c861b9ff0a065bc3d1483ff627d782f21738c,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,11,11,11,0,D_shenzhen:cv:8|D_shenzhen:ev:3,D_shenzhen:cv:8|D_shenzhen:ev:3,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,59fe14c48ae74600abd839e4b6e379b0eca4b029c342addc8bc84d3ef70d00d7,b93decce585c1db87c3db7001eb9196434651d608ca6a3219dd2278cb3ce9817
E6/cn-prd-150c-02-V2-LOCATIONS/seed_02/dongguan,E6,cn-prd-150c-02-V2-LOCATIONS,2,dongguan,baselines/china_e3_e7/e6_contractor_participation_20260801/formal_e6a_panel_20260801/units/cn-prd-150c-02-V2-LOCATIONS/seed_02/solutions/dongguan.json,5720d03079ebe46329cc00bde289bca3faa1bfbe0019101890a179d29ee91d0f,False,PASS_E6_REPACK_DIAGNOSTIC_ONLY,,3,3,3,0,D_dongguan:cv:2|D_dongguan:ev:1,D_dongguan:cv:2|D_dongguan:ev:1,PASS,True,0,0,0,0,0,True,old coalition costs and allocations are not reusable after multi-trip repacking,aa30cb1b9e2bfa3a454abe564bf77e8638dc1864a36220fb8a05809cd16e6e6e,d42c0f8ccbce564d90e8fcbf568751546fe5ad120b4a333504a433fee9cf3e21
