instance_id,node_id,node_type,declared_city,latitude,longitude,osm_type,osm_id,name,tag_country,source_response_path,gis_status,boundary_memberships,boundary_source_date,boundary_source_class
cn-cy-150c-03-V2-LOCATIONS,C025,customer,chengdu,30.6649384,104.0204211,node,12864948569,方中山胡辣汤,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C026,customer,chengdu,30.6223802,104.0444274,way,1362305441,成都市烟草专卖局高新区分局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C027,customer,chengdu,30.6709798,104.0310811,node,12584776234,西米欧尼冰淇淋蛋糕,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C028,customer,chengdu,30.628309,104.0639928,node,13671760146,蜜雪冰城,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C029,customer,chengdu,30.6023004,104.0355429,node,12628331449,前锋专卖店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C030,customer,chengdu,30.6428401,104.0013915,node,12463259155,舞东风,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C031,customer,chengdu,30.6662832,104.0690478,node,11745031858,红旗连锁,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C032,customer,chengdu,30.6556008,104.0699273,node,12545983675,青石桥海鲜码头,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C033,customer,chengdu,30.6184633,104.0691358,node,6256896571,7-Eleven,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C034,customer,chengdu,30.6649378,104.0200519,node,12864948568,袁妈小食堂,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C035,customer,chengdu,30.6182735,104.0089335,way,572824172,成都八益家具城,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C036,customer,chengdu,30.6643402,104.0495608,way,1259466338,成都市公共法律服务中心,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C037,customer,chengdu,30.6655911,104.0591759,node,12544079730,青羊区新经济和科技局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C038,customer,chengdu,30.6180222,104.0483136,node,6258942274,中国电信,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C039,customer,chengdu,30.6060149,104.0403877,node,12628198555,红旗连锁,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C040,customer,chengdu,30.6003753,104.031089,node,12614965572,花园笋子鸡,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C041,customer,chengdu,30.6020692,104.0600426,way,37546800,宜家家居,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C042,customer,chengdu,30.6633864,104.0712076,node,6169642572,Guess,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C043,customer,chengdu,30.6106753,104.0565851,node,12615780793,欧美式家具,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C044,customer,chengdu,30.6710991,104.0018097,node,12579285470,甜城拌菜,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C045,customer,chengdu,30.6255024,104.0701399,node,12453149182,AFFLATUS LAB灵感实验室,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C046,customer,chengdu,30.596051,104.0406709,node,12628420272,PURE朴白高定婚纱,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C047,customer,chengdu,30.6666304,104.0438733,node,11745031853,红旗连锁,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C048,customer,chengdu,30.5904194,104.0298748,way,974123378,天亿合二手车,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C049,customer,chengdu,30.6708803,104.028615,node,12582380130,小利副食,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C050,customer,chengdu,30.6396796,104.0146012,node,12607217482,Apple Store,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C051,customer,chengdu,30.6628259,104.0230971,way,1359330632,浣花西院,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C052,customer,chengdu,30.6383433,104.0283384,way,1346009005,鸿达汽配城,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C053,customer,chengdu,30.6541321,104.0364974,way,584407652,四川省体育局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C054,customer,chengdu,30.6626668,104.0562698,way,1355597212,四川省文物局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C055,customer,chengdu,30.6548684,104.0669913,node,2774806785,星巴克,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C056,customer,chengdu,30.668224,104.0460593,node,11741274684,嘎嘎鸭脑壳,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C057,customer,chengdu,30.6262113,104.0538667,node,10811766236,红旗连锁,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C058,customer,chengdu,30.6432654,104.0452364,node,12473555404,西南民族书店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C059,customer,chengdu,30.6521236,104.0598884,node,12407432847,红旗连锁,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C060,customer,chengdu,30.6198868,104.016511,node,12606914164,华兴办公家具商场,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C061,customer,chengdu,30.6683354,104.0504616,node,13661985298,山鹰私厨,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C062,customer,chengdu,30.6389248,104.0513969,node,12475286375,峨眉山有机茶(洗面桥店),,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C063,customer,chengdu,30.6652582,104.0339402,node,12568479515,燃食记,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/chengdu__named_poi__e1__a2.json,PASS_DECLARED_CITY_BOUNDARY,chengdu,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C064,customer,chongqing,29.6027638,106.5217681,node,13567811125,星巴克,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C065,customer,chongqing,29.5717809,106.4397978,node,11758653877,蒋多多超市,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c1.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C066,customer,chongqing,29.5597521,106.5431667,node,8574694269,辉拓体育,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C067,customer,chongqing,29.5363043,106.5552189,node,4140850935,贵州花溪牛肉粉,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C068,customer,chongqing,29.6046382,106.5958747,way,844866303,弹子石万象汇,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r4c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C069,customer,chongqing,29.5611181,106.5430590,node,8574699851,新世纪百货,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C070,customer,chongqing,29.5469842,106.5812697,node,4142084734,惜缘叙坊,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C071,customer,chongqing,29.494560716666665,106.45412607083334,way,677495303,新世界建材市场,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r1c1.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C072,customer,chongqing,29.5568405,106.5400398,node,12507036578,重庆市体育科学研究所,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C073,customer,chongqing,29.5338701,106.4949007,node,11844509562,梯坎肥肠,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C074,customer,chongqing,29.5045076,106.5705544,node,4140410193,重庆现代职业技师学院,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r2c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C075,customer,chongqing,29.5730154,106.4394217,node,11758653879,沙县小吃,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c1.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C076,customer,chongqing,29.5881021,106.5480322,node,13273938699,Air-raid Shelter Beilou Community Dining Hall,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C077,customer,chongqing,29.5508473,106.5266725,node,12118263960,憩茶,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C078,customer,chongqing,29.5620112,106.5743732,node,7744284473,日本国驻重庆领事馆,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C079,customer,chongqing,29.5262314,106.5586822,node,4140410222,会利元,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r1c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C080,customer,chongqing,29.6031754,106.5034374,node,12104249382,沁园,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C081,customer,chongqing,29.5809665,106.5820277,node,13149293528,长嘉汇购物公园,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r4c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C082,customer,chongqing,29.5585357,106.5726563,node,4135242190,太平洋咖啡,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C083,customer,chongqing,29.5543896,106.5691603,node,13594241029,Nicole & Nathan,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C084,customer,chongqing,29.6037522,106.5068082,node,13944953772,素素素·素食自助餐厅(龙湖西苑店),,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C085,customer,chongqing,29.6001452,106.5987191,node,7882160660,纳溪沟烤鱼,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r4c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C086,customer,chongqing,29.5489412,106.5858284,way,1337672047,东原1891B馆,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C087,customer,chongqing,29.551900192307695,106.51347482307693,way,813856071,嘉陵中心B馆,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C088,customer,chongqing,29.5386364,106.4847767,node,12265746312,文具书店,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C089,customer,chongqing,29.5647644,106.5748846,node,2392272779,星巴克,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C090,customer,chongqing,29.52586566,106.47477964,way,1271204028,渝州交易城,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r1c1.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C091,customer,chongqing,29.5284852,106.4476304,node,12838657789,君和凤鸣广场,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r2c1.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C092,customer,chongqing,29.5061177,106.4868338,node,12245466856,星巴克,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r1c2.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C093,customer,chongqing,29.5599441,106.5728001,way,412612153,重庆百货,,data/ChinaInstances/china81_chongqing_mc005_pool_closure_20260718/raw/chongqing__ring_r3c5.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-cy-150c-03-V2-LOCATIONS,C094,customer,chongqing,29.59626033636364,106.56002499545455,way,1021567175,江北区环境卫生管理所,,data/ChinaInstances/china81_customer_pool_replenishment_map_api_v2_20260718/raw/chongqing__r3c3.osm,PASS_DECLARED_CITY_BOUNDARY,chongqing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
