instance,customer_id,shift,demand_quartile,demand_kg,geographic_owner,mixed_owner,owner_changed,nearest_distance_km,mixed_owner_distance_km,assigned_to_nearest_distance_ratio
L-main-threeshift-75c-01,C016,1,1,342.0,D1,D1,0,27.676828340326477,27.676828340326477,1.0
L-main-threeshift-75c-01,C017,1,1,266.0,D1,D1,0,51.32717056982264,51.32717056982264,1.0
L-main-threeshift-75c-01,C018,1,2,355.0,D1,D0,1,30.31876721991062,88.26641332579,2.911279759020829
L-main-threeshift-75c-01,C019,1,1,338.0,D1,D1,0,27.422290447546494,27.422290447546494,1.0
L-main-threeshift-75c-01,C020,1,3,502.0,D1,D0,1,87.47164436196654,90.30207359650443,1.0323582488380496
L-main-threeshift-75c-01,C021,1,4,648.0,D1,D1,0,34.129775989429646,34.129775989429646,1.0
L-main-threeshift-75c-01,C022,1,4,780.0,D1,D1,0,36.734183840107484,36.734183840107484,1.0
L-main-threeshift-75c-01,C023,1,2,458.0,D1,D0,1,37.02301308501836,66.33764373488103,1.7917948380523638
L-main-threeshift-75c-01,C024,1,3,603.0,D0,D1,1,33.37055131577541,95.60138864474929,2.864842949105106
L-main-threeshift-75c-01,C025,1,2,423.0,D1,D0,1,18.57100879284271,78.91714537629005,4.249480804010217
L-main-threeshift-75c-01,C026,1,1,199.0,D0,D0,0,38.57691574062395,38.57691574062395,1.0
L-main-threeshift-75c-01,C027,1,2,477.0,D1,D1,0,45.986986775027525,45.986986775027525,1.0
L-main-threeshift-75c-01,C028,1,1,247.0,D0,D1,1,87.25124473508961,143.48955090639828,1.6445559182801142
L-main-threeshift-75c-01,C029,1,3,620.0,D1,D0,1,61.45492178939843,64.96310598312631,1.05708548789225
L-main-threeshift-75c-01,C030,1,2,403.0,D0,D0,0,109.93897028870016,109.93897028870016,1.0
L-main-threeshift-75c-01,C031,1,4,730.0,D1,D0,1,40.01224159774872,91.29931460886934,2.2817845480070846
L-main-threeshift-75c-01,C032,1,4,828.0,D1,D1,0,59.04625327321715,59.04625327321715,1.0
L-main-threeshift-75c-01,C033,1,3,641.0,D1,D0,1,58.28206203701085,97.94078108716563,1.6804618378974014
L-main-threeshift-75c-01,C034,1,4,775.0,D0,D1,1,57.7818622058869,100.02651862211498,1.731105831544559
L-main-threeshift-75c-01,C035,1,3,493.0,D0,D0,0,12.696083628162663,12.696083628162663,1.0
L-main-threeshift-75c-01,C036,1,4,829.0,D1,D1,0,63.61847341037803,63.61847341037803,1.0
L-main-threeshift-75c-01,C037,1,2,442.0,D0,D0,0,85.40974258772648,85.40974258772648,1.0
L-main-threeshift-75c-01,C038,1,2,423.0,D0,D0,0,75.56292485964595,75.56292485964595,1.0
L-main-threeshift-75c-01,C039,1,1,247.0,D1,D0,1,20.538605532686837,82.68999210222783,4.02607625773951
L-main-threeshift-75c-01,C040,1,2,382.0,D0,D0,0,43.067855789751135,43.067855789751135,1.0
L-main-threeshift-75c-01,C041,1,4,707.0,D0,D1,1,52.8760082153759,85.95237795761251,1.6255458923356902
L-main-threeshift-75c-01,C042,1,2,434.0,D0,D1,1,65.30993824821763,123.22328872781937,1.8867463671378106
L-main-threeshift-75c-01,C043,1,4,729.0,D1,D0,1,18.378512577337485,80.36875694899418,4.3729739613474905
L-main-threeshift-75c-01,C044,1,2,358.0,D0,D0,0,72.36907175053787,72.36907175053787,1.0
L-main-threeshift-75c-01,C045,1,1,313.0,D0,D0,0,61.75313673349476,61.75313673349476,1.0
L-main-threeshift-75c-01,C046,1,3,563.0,D0,D0,0,59.71565773705001,59.71565773705001,1.0
L-main-threeshift-75c-01,C047,1,4,734.0,D1,D1,0,58.414605952514464,58.414605952514464,1.0
L-main-threeshift-75c-01,C048,1,1,263.0,D1,D1,0,44.66908268477018,44.66908268477018,1.0
L-main-threeshift-75c-01,C049,1,2,442.0,D0,D0,0,85.203020685258,85.203020685258,1.0
L-main-threeshift-75c-01,C050,1,2,473.0,D1,D0,1,25.20102618629349,69.22120432735767,2.7467613348620774
L-main-threeshift-75c-01,C051,1,2,449.0,D1,D1,0,12.106016362110726,12.106016362110726,1.0
L-main-threeshift-75c-01,C052,1,1,189.0,D0,D1,1,79.95796875563123,140.29151839647534,1.754565812261145
L-main-threeshift-75c-01,C053,1,2,373.0,D0,D1,1,29.29933455024021,79.5105313210677,2.713731644134417
L-main-threeshift-75c-01,C054,1,4,744.0,D0,D1,1,48.413248523076824,93.06844273559847,1.9223754979225605
L-main-threeshift-75c-01,C055,1,4,653.0,D0,D0,0,58.54332791796858,58.54332791796858,1.0
L-main-threeshift-75c-01,C056,1,1,114.0,D0,D0,0,30.878406676648652,30.878406676648652,1.0
L-main-threeshift-75c-01,C057,1,1,265.0,D1,D0,1,44.66695251685108,59.86498994285056,1.3402523917490423
L-main-threeshift-75c-01,C058,1,3,559.0,D0,D0,0,38.576872869221795,38.576872869221795,1.0
L-main-threeshift-75c-01,C059,1,1,300.0,D0,D1,1,86.59989338466706,146.23952237632008,1.68868016646095
L-main-threeshift-75c-01,C060,1,3,544.0,D1,D1,0,88.9765230724669,88.9765230724669,1.0
L-main-threeshift-75c-01,C061,1,4,751.0,D1,D1,0,6.522869644892111,6.522869644892111,1.0
L-main-threeshift-75c-01,C062,1,1,204.0,D1,D1,0,37.61780132668786,37.61780132668786,1.0
L-main-threeshift-75c-01,C063,1,4,670.0,D1,D0,1,19.154643893241,81.25020540009115,4.24180192818732
L-main-threeshift-75c-01,C064,1,3,614.0,D0,D1,1,59.68165353843423,74.89299455354057,1.2548746576753345
L-main-threeshift-75c-01,C065,1,3,599.0,D0,D0,0,47.059563831205445,47.059563831205445,1.0
L-main-threeshift-75c-01,C066,1,2,400.0,D1,D0,1,36.13741865800313,89.58063702010608,2.478888651895096
L-main-threeshift-75c-01,C067,1,2,440.0,D0,D1,1,68.23264309814256,130.4919593954821,1.912456464683461
L-main-threeshift-75c-01,C068,1,3,639.0,D0,D1,1,27.883943236947317,37.699746255328336,1.3520234901846555
L-main-threeshift-75c-01,C069,1,4,703.0,D0,D0,0,33.67148991390936,33.67148991390936,1.0
L-main-threeshift-75c-01,C070,1,2,359.0,D0,D1,1,61.94278085158351,120.87075545402764,1.9513291749628916
L-main-threeshift-75c-01,C071,1,4,731.0,D0,D0,0,48.06328094403044,48.06328094403044,1.0
L-main-threeshift-75c-01,C072,1,3,546.0,D1,D1,0,35.15821520131772,35.15821520131772,1.0
L-main-threeshift-75c-01,C073,1,1,252.0,D0,D0,0,90.3019288557105,90.3019288557105,1.0
L-main-threeshift-75c-01,C074,1,3,479.0,D1,D1,0,41.51214499289991,41.51214499289991,1.0
L-main-threeshift-75c-01,C075,1,4,754.0,D1,D1,0,53.693074997547185,53.693074997547185,1.0
L-main-threeshift-75c-01,C076,2,4,773.0,D0,D1,1,25.389815929108273,87.47406047417282,3.4452420103561194
L-main-threeshift-75c-01,C077,2,1,159.0,D0,D0,0,38.31338025959077,38.31338025959077,1.0
L-main-threeshift-75c-01,C078,2,1,295.0,D0,D1,1,21.394658386172,83.59601753753913,3.9073312613194005
L-main-threeshift-75c-01,C079,2,2,387.0,D1,D1,0,23.423659755798557,23.423659755798557,1.0
L-main-threeshift-75c-01,C080,2,1,192.0,D1,D0,1,34.669898112227514,96.82365747841796,2.7927297958879724
L-main-threeshift-75c-01,C081,2,4,738.0,D0,D1,1,15.34222390400101,68.26065388043479,4.449202039258044
L-main-threeshift-75c-01,C082,2,4,734.0,D1,D0,1,24.799011974427337,78.06066126734068,3.1477327140225015
L-main-threeshift-75c-01,C083,2,4,804.0,D1,D0,1,4.025708982561844,64.41913587563248,16.001935598096313
L-main-threeshift-75c-01,C084,2,4,733.0,D1,D0,1,68.39454871801362,85.21129005106424,1.2458783872145274
L-main-threeshift-75c-01,C085,2,1,187.0,D0,D0,0,12.085778146317269,12.085778146317269,1.0
L-main-threeshift-75c-01,C086,2,4,752.0,D1,D0,1,33.356609140185746,62.24397039039605,1.8660161207875532
L-main-threeshift-75c-01,C087,2,3,481.0,D0,D0,0,34.851096434224274,34.851096434224274,1.0
L-main-threeshift-75c-01,C088,2,1,325.0,D1,D0,1,25.259148459751653,86.58526358463374,3.427877377679621
L-main-threeshift-75c-01,C089,2,2,337.0,D0,D1,1,38.59337273038079,100.84553391028243,2.613027231768645
L-main-threeshift-75c-01,C090,2,2,404.0,D1,D1,0,78.14699205653545,78.14699205653545,1.0
L-main-threeshift-75c-01,C091,2,3,691.0,D1,D0,1,38.18530943896117,89.13394512467626,2.334247029401607
L-main-threeshift-75c-01,C092,2,1,214.0,D0,D0,0,37.84174761381007,37.84174761381007,1.0
L-main-threeshift-75c-01,C093,2,2,411.0,D0,D0,0,3.3336493307035147,3.3336493307035147,1.0
L-main-threeshift-75c-01,C094,2,3,649.0,D1,D1,0,4.594760404573249,4.594760404573249,1.0
L-main-threeshift-75c-01,C095,2,4,812.0,D0,D0,0,63.29414530305469,63.29414530305469,1.0
L-main-threeshift-75c-01,C096,2,4,770.0,D1,D0,1,40.53207699291403,97.58106270390428,2.4075021549219833
L-main-threeshift-75c-01,C097,2,4,795.0,D1,D1,0,101.65908129429188,101.65908129429188,1.0
L-main-threeshift-75c-01,C098,2,4,718.0,D0,D1,1,35.7638446707761,68.95386800589783,1.928032867848866
L-main-threeshift-75c-01,C099,2,1,142.0,D1,D0,1,33.80001443018775,87.3231041964336,2.5835226898140866
L-main-threeshift-75c-01,C100,2,2,372.0,D0,D0,0,29.22839953252316,29.22839953252316,1.0
L-main-threeshift-75c-01,C101,2,1,270.0,D1,D0,1,0.79219021578257,61.53576927331372,77.67802233271112
L-main-threeshift-75c-01,C102,2,2,464.0,D0,D1,1,73.69126614555216,133.82841980938696,1.8160689428928278
L-main-threeshift-75c-01,C103,2,3,475.0,D0,D0,0,32.8732754116775,32.8732754116775,1.0
L-main-threeshift-75c-01,C104,2,1,122.0,D0,D0,0,52.41775191840643,52.41775191840643,1.0
L-main-threeshift-75c-01,C105,2,3,509.0,D0,D0,0,24.29169385285843,24.29169385285843,1.0
L-main-threeshift-75c-01,C106,2,3,491.0,D1,D1,0,19.1511890600078,19.1511890600078,1.0
L-main-threeshift-75c-01,C107,2,2,433.0,D1,D1,0,25.758179761209412,25.758179761209412,1.0
L-main-threeshift-75c-01,C108,2,2,394.0,D0,D0,0,71.07408438640134,71.07408438640134,1.0
L-main-threeshift-75c-01,C109,2,3,569.0,D1,D1,0,40.22694046919672,40.22694046919672,1.0
L-main-threeshift-75c-01,C110,2,3,515.0,D1,D1,0,7.262441382924002,7.262441382924002,1.0
L-main-threeshift-75c-01,C111,2,2,439.0,D1,D0,1,27.193775662601297,41.07926160427059,1.5106126532023116
L-main-threeshift-75c-01,C112,2,1,248.0,D1,D1,0,78.36046862781352,78.36046862781352,1.0
L-main-threeshift-75c-01,C113,2,3,578.0,D0,D1,1,82.26502623977457,139.89577734943413,1.7005498416992602
L-main-threeshift-75c-01,C114,2,2,365.0,D1,D0,1,8.92353746611157,60.648846238461125,6.796502672710674
L-main-threeshift-75c-01,C115,2,3,665.0,D1,D0,1,59.23669176149036,100.0989187627369,1.6898127796497064
L-main-threeshift-75c-01,C116,2,2,412.0,D0,D0,0,22.899978513024852,22.899978513024852,1.0
L-main-threeshift-75c-01,C117,2,4,796.0,D0,D0,0,86.27102547366061,86.27102547366061,1.0
L-main-threeshift-75c-01,C118,2,1,316.0,D0,D1,1,79.24063823430816,139.8132270292778,1.7644131867774888
L-main-threeshift-75c-01,C119,2,3,656.0,D0,D0,0,34.57158646275001,34.57158646275001,1.0
L-main-threeshift-75c-01,C120,2,1,285.0,D0,D0,0,0.576428676594077,0.576428676594077,1.0
L-main-threeshift-75c-01,C121,2,3,660.0,D1,D0,1,11.32767087854456,70.67054154411159,6.238753076589362
L-main-threeshift-75c-01,C122,2,1,182.0,D1,D1,0,61.86905339595956,61.86905339595956,1.0
L-main-threeshift-75c-01,C123,2,2,426.0,D0,D0,0,17.676934497499847,17.676934497499847,1.0
L-main-threeshift-75c-01,C124,2,2,356.0,D0,D1,1,11.467505282043692,73.11293392308238,6.375661673996848
L-main-threeshift-75c-01,C125,2,1,214.0,D0,D1,1,1.9046590730101793,64.15814290652666,33.684843558448094
L-main-threeshift-75c-01,C126,2,4,712.0,D0,D1,1,7.356534888797848,69.40394640598778,9.434325732849107
L-main-threeshift-75c-01,C127,2,1,332.0,D0,D1,1,44.41566464311662,60.97010634326928,1.372716289020302
L-main-threeshift-75c-01,C128,2,1,190.0,D0,D1,1,53.04120891212982,90.13014758672261,1.699247612097903
L-main-threeshift-75c-01,C129,2,3,597.0,D0,D1,1,17.979968327249637,56.0705755418568,3.1185024645943753
L-main-threeshift-75c-01,C130,2,2,443.0,D0,D1,1,27.501570255161795,39.77915951336069,1.4464322998391157
L-main-threeshift-75c-01,C131,2,2,422.0,D1,D1,0,37.66826796614798,37.66826796614798,1.0
L-main-threeshift-75c-01,C132,2,2,398.0,D1,D0,1,8.008119989944685,69.53947303811051,8.683620266108282
L-main-threeshift-75c-01,C133,2,2,425.0,D1,D0,1,35.83734585324882,94.72005118855509,2.6430543036425305
L-main-threeshift-75c-01,C134,2,4,766.0,D0,D1,1,18.548897750262682,65.86118456009173,3.550679153383064
L-main-threeshift-75c-01,C135,2,4,827.0,D0,D0,0,27.684813214802446,27.684813214802446,1.0
L-main-threeshift-75c-01,C136,2,1,286.0,D1,D0,1,42.91864178501878,95.13710094048749,2.2166848013744955
L-main-threeshift-75c-01,C137,2,1,266.0,D0,D1,1,67.1464810664267,123.38193208677637,1.837504067632629
L-main-threeshift-75c-01,C138,2,4,792.0,D0,D1,1,12.40135648967483,71.8101777536182,5.790509918282424
L-main-threeshift-75c-01,C139,2,3,699.0,D0,D0,0,56.651255474286714,56.651255474286714,1.0
L-main-threeshift-75c-01,C140,2,4,763.0,D0,D0,0,16.502527945457324,16.502527945457324,1.0
L-main-threeshift-75c-01,C141,2,4,785.0,D0,D0,0,61.022705383479185,61.022705383479185,1.0
L-main-threeshift-75c-01,C142,2,3,682.0,D1,D1,0,3.8881920424452177,3.8881920424452177,1.0
L-main-threeshift-75c-01,C143,2,4,715.0,D1,D0,1,33.80313038666692,94.75611630971375,2.803175777681487
L-main-threeshift-75c-01,C144,2,3,520.0,D1,D1,0,54.80685189323523,54.80685189323523,1.0
L-main-threeshift-75c-01,C145,2,1,168.0,D1,D0,1,19.34704216677222,71.00696415346948,3.670171571519141
L-main-threeshift-75c-01,C146,2,3,532.0,D1,D1,0,25.356467643794815,25.356467643794815,1.0
L-main-threeshift-75c-01,C147,2,2,465.0,D0,D0,0,16.678407107529782,16.678407107529782,1.0
L-main-threeshift-75c-01,C148,2,2,468.0,D1,D1,0,9.396614046601451,9.396614046601451,1.0
L-main-threeshift-75c-01,C149,2,3,645.0,D1,D1,0,51.35419450579148,51.35419450579148,1.0
L-main-threeshift-75c-01,C150,2,3,512.0,D0,D1,1,18.937184936521053,80.5846507954857,4.255365888098566
L-main-threeshift-75c-01,C151,3,1,161.0,D1,D0,1,20.099424574853785,51.305523214910295,2.5525866685307097
L-main-threeshift-75c-01,C152,3,2,379.0,D1,D1,0,34.8880633331037,34.8880633331037,1.0
L-main-threeshift-75c-01,C153,3,1,135.0,D0,D1,1,22.484141260479575,69.46445009379335,3.0894864646617024
L-main-threeshift-75c-01,C154,3,3,407.0,D1,D1,0,46.744427829235136,46.744427829235136,1.0
L-main-threeshift-75c-01,C155,3,2,256.0,D0,D1,1,50.29763594947381,82.02111533367793,1.6307151178252544
L-main-threeshift-75c-01,C156,3,1,151.0,D1,D1,0,19.304308687597512,19.304308687597512,1.0
L-main-threeshift-75c-01,C157,3,3,494.0,D0,D0,0,29.59994192535688,29.59994192535688,1.0
L-main-threeshift-75c-01,C158,3,3,431.0,D1,D1,0,43.99931977927934,43.99931977927934,1.0
L-main-threeshift-75c-01,C159,3,4,773.0,D0,D0,0,41.6152306175155,41.6152306175155,1.0
L-main-threeshift-75c-01,C160,3,2,269.0,D1,D0,1,51.76678995502077,99.14730507617894,1.9152685565847574
L-main-threeshift-75c-01,C161,3,1,138.0,D0,D0,0,26.051723509412962,26.051723509412962,1.0
L-main-threeshift-75c-01,C162,3,4,590.0,D1,D1,0,6.107145566483236,6.107145566483236,1.0
L-main-threeshift-75c-01,C163,3,4,529.0,D0,D0,0,49.22044986242711,49.22044986242711,1.0
L-main-threeshift-100c-01,C001,1,4,649.0,D0,D0,0,77.78796283010952,77.78796283010952,1.0
L-main-threeshift-100c-01,C002,1,3,465.0,D0,D0,0,64.818459551313,64.818459551313,1.0
L-main-threeshift-100c-01,C003,1,1,166.0,D1,D1,0,51.393413349478756,51.393413349478756,1.0
L-main-threeshift-100c-01,C004,1,1,199.0,D1,D1,0,31.29590623763121,31.29590623763121,1.0
L-main-threeshift-100c-01,C005,1,4,820.0,D1,D1,0,71.74334719235982,71.74334719235982,1.0
L-main-threeshift-100c-01,C006,1,4,677.0,D0,D1,1,85.5069324350985,145.78573580125328,1.7049580852629418
L-main-threeshift-100c-01,C007,1,1,203.0,D0,D0,0,101.11805599544377,101.11805599544377,1.0
L-main-threeshift-100c-01,C008,1,2,332.0,D0,D1,1,29.42836166991462,53.25476213140316,1.809640738031533
L-main-threeshift-100c-01,C009,1,3,514.0,D0,D0,0,40.67067824886253,40.67067824886253,1.0
L-main-threeshift-100c-01,C010,1,3,546.0,D0,D1,1,43.16045188130564,72.46897972425509,1.6790598004754451
L-main-threeshift-100c-01,C011,1,3,462.0,D0,D1,1,61.69863473695751,122.28955255617532,1.9820463301584827
L-main-threeshift-100c-01,C012,1,4,730.0,D1,D0,1,28.80751041560189,76.7035774027418,2.662624305125646
L-main-threeshift-100c-01,C013,1,1,133.0,D1,D0,1,36.91950527049405,54.23896379541279,1.46911404684397
L-main-threeshift-100c-01,C014,1,4,767.0,D1,D1,0,22.437837804521816,22.437837804521816,1.0
L-main-threeshift-100c-01,C015,1,1,318.0,D0,D1,1,78.33003707970654,133.6500643183914,1.7062428322661547
L-main-threeshift-100c-01,C016,1,1,276.0,D1,D0,1,36.9504877560928,89.03206768701826,2.4094964124617726
L-main-threeshift-100c-01,C017,1,2,407.0,D0,D1,1,100.30930833653474,133.7517258091005,1.3333929624992273
L-main-threeshift-100c-01,C018,1,3,510.0,D1,D0,1,30.40402722706561,91.98131885946461,3.0253005028749285
L-main-threeshift-100c-01,C019,1,2,376.0,D0,D0,0,81.48750727676297,81.48750727676297,1.0
L-main-threeshift-100c-01,C020,1,3,554.0,D0,D1,1,86.87770397245372,148.17665926791696,1.7055775244117786
L-main-threeshift-100c-01,C021,1,4,739.0,D0,D1,1,61.53150023975118,102.0035347292121,1.6577449652903924
L-main-threeshift-100c-01,C022,1,3,557.0,D1,D0,1,49.97470861664783,95.91474510498843,1.919265719801252
L-main-threeshift-100c-01,C023,1,3,499.0,D1,D0,1,27.100467789709572,70.66193407162868,2.607406433716986
L-main-threeshift-100c-01,C024,1,2,458.0,D0,D1,1,37.625679160004545,76.59050045840414,2.0355911751838494
L-main-threeshift-100c-01,C025,1,4,781.0,D1,D0,1,71.06500573795161,92.04980212586283,1.2952901525863734
L-main-threeshift-100c-01,C026,1,2,429.0,D1,D1,0,39.38875677613346,39.38875677613346,1.0
L-main-threeshift-100c-01,C027,1,2,356.0,D0,D1,1,14.111313821473182,74.41163920137892,5.273190019213288
L-main-threeshift-100c-01,C028,1,1,208.0,D0,D1,1,25.423515724802897,40.38619776593454,1.5885370931029112
L-main-threeshift-100c-01,C029,1,3,627.0,D0,D1,1,92.4077555542699,111.28222086206952,1.204251961262222
L-main-threeshift-100c-01,C030,1,4,805.0,D0,D1,1,74.5582994950106,135.41201364958494,1.8161896739429608
L-main-threeshift-100c-01,C031,1,3,579.0,D0,D1,1,20.256805784274086,80.37221771582315,3.9676649207062207
L-main-threeshift-100c-01,C032,1,3,611.0,D1,D0,1,29.199281296328532,79.90942014924961,2.736691336279475
L-main-threeshift-100c-01,C033,1,1,115.0,D1,D0,1,33.99348477720798,62.01366720005276,1.8242809646168376
L-main-threeshift-100c-01,C034,1,2,423.0,D0,D1,1,46.32913991739108,47.422277095520215,1.0235950242132337
L-main-threeshift-100c-01,C035,1,4,791.0,D0,D0,0,62.882140541843036,62.882140541843036,1.0
L-main-threeshift-100c-01,C036,1,3,593.0,D1,D1,0,38.909582960759934,38.909582960759934,1.0
L-main-threeshift-100c-01,C037,1,4,713.0,D0,D1,1,43.410052347310064,77.97986494243769,1.796355008248908
L-main-threeshift-100c-01,C038,1,3,526.0,D0,D1,1,25.450982414437366,43.47517583659465,1.7081924433664633
L-main-threeshift-100c-01,C039,1,2,378.0,D1,D1,0,88.16086468905392,88.16086468905392,1.0
L-main-threeshift-100c-01,C040,1,4,683.0,D0,D1,1,25.38180769942519,66.5547859381112,2.622145228041359
L-main-threeshift-100c-01,C041,1,2,427.0,D1,D0,1,30.077868733573066,42.57872650517509,1.4156164747686562
L-main-threeshift-100c-01,C042,1,4,816.0,D1,D0,1,61.895538389274726,83.42146818468854,1.3477783755596806
L-main-threeshift-100c-01,C043,1,3,598.0,D0,D0,0,55.290723877675,55.290723877675,1.0
L-main-threeshift-100c-01,C044,1,1,229.0,D1,D0,1,24.924304516585256,39.57203918352578,1.5876888021968099
L-main-threeshift-100c-01,C045,1,2,375.0,D1,D0,1,33.765276759211936,95.24021932971648,2.8206556696957263
L-main-threeshift-100c-01,C046,1,3,526.0,D0,D0,0,53.22612196588156,53.22612196588156,1.0
L-main-threeshift-100c-01,C047,1,1,241.0,D1,D1,0,49.84008377367615,49.84008377367615,1.0
L-main-threeshift-100c-01,C048,1,3,557.0,D0,D0,0,80.29553096353807,80.29553096353807,1.0
L-main-threeshift-100c-01,C049,1,1,118.0,D0,D0,0,92.57514947219097,92.57514947219097,1.0
L-main-threeshift-100c-01,C050,1,1,237.0,D1,D1,0,26.476731627418545,26.476731627418545,1.0
L-main-threeshift-100c-01,C051,1,4,753.0,D0,D1,1,59.465363086157126,109.4451169676904,1.8404851376946858
L-main-threeshift-100c-01,C052,1,4,731.0,D0,D1,1,49.300562594535364,103.08439195203201,2.0909374361471933
L-main-threeshift-100c-01,C053,1,2,434.0,D0,D0,0,74.09930077409503,74.09930077409503,1.0
L-main-threeshift-100c-01,C054,1,3,569.0,D0,D0,0,73.72558968782008,73.72558968782008,1.0
L-main-threeshift-100c-01,C055,1,2,342.0,D0,D0,0,10.208926570271725,10.208926570271725,1.0
L-main-threeshift-100c-01,C056,1,1,242.0,D0,D1,1,8.379263717344141,53.45763753245094,6.379753560184481
L-main-threeshift-100c-01,C057,1,3,482.0,D1,D0,1,40.19732959970269,91.99730125754778,2.2886421106497634
L-main-threeshift-100c-01,C058,1,2,396.0,D0,D0,0,25.307096157749903,25.307096157749903,1.0
L-main-threeshift-100c-01,C059,1,2,400.0,D1,D1,0,47.2151577080794,47.2151577080794,1.0
L-main-threeshift-100c-01,C060,1,2,405.0,D0,D0,0,33.936832510795696,33.936832510795696,1.0
L-main-threeshift-100c-01,C061,1,4,695.0,D1,D0,1,36.885340805486955,85.83365441741486,2.327039754629202
L-main-threeshift-100c-01,C062,1,2,402.0,D1,D0,1,52.78712010224375,84.52427665653282,1.6012291728136931
L-main-threeshift-100c-01,C063,1,2,345.0,D1,D1,0,28.617696784693777,28.617696784693777,1.0
L-main-threeshift-100c-01,C064,1,4,654.0,D1,D0,1,7.68056442518565,58.78554711582942,7.653805613955056
L-main-threeshift-100c-01,C065,1,1,192.0,D1,D1,0,23.711783479273823,23.711783479273823,1.0
L-main-threeshift-100c-01,C066,1,2,381.0,D0,D1,1,63.75867302866489,97.31063276215316,1.526233657943349
L-main-threeshift-100c-01,C067,1,4,675.0,D1,D0,1,55.26662793368999,61.19188133084403,1.1072121390192882
L-main-threeshift-100c-01,C068,1,1,114.0,D1,D1,0,26.42592105493089,26.42592105493089,1.0
L-main-threeshift-100c-01,C069,1,2,390.0,D1,D0,1,58.00024046880761,77.72598045946864,1.3400975553070247
L-main-threeshift-100c-01,C070,1,3,631.0,D1,D0,1,27.201161811844745,83.79536651966681,3.0805804215016335
L-main-threeshift-100c-01,C071,1,2,381.0,D1,D1,0,90.39957610398102,90.39957610398102,1.0
L-main-threeshift-100c-01,C072,1,4,698.0,D1,D1,0,41.85478749885312,41.85478749885312,1.0
L-main-threeshift-100c-01,C073,1,3,530.0,D1,D0,1,24.765961630949867,86.17182094649968,3.4794457905810243
L-main-threeshift-100c-01,C074,1,4,799.0,D1,D0,1,42.827345874101155,77.67518768434681,1.8136820318655114
L-main-threeshift-100c-01,C075,1,1,172.0,D0,D0,0,77.0979541765234,77.0979541765234,1.0
L-main-threeshift-100c-01,C076,1,4,808.0,D1,D0,1,32.02966358440253,40.932871582692556,1.2779675776121988
L-main-threeshift-100c-01,C077,1,1,213.0,D0,D1,1,43.196165925559875,104.87786557879865,2.4279438540803624
L-main-threeshift-100c-01,C078,1,2,409.0,D1,D0,1,35.76555947075731,71.8670238443982,2.009391853723363
L-main-threeshift-100c-01,C079,1,4,816.0,D0,D0,0,7.59808717507242,7.59808717507242,1.0
L-main-threeshift-100c-01,C080,1,4,722.0,D0,D1,1,36.107198929623436,91.98468387381062,2.5475441629548174
L-main-threeshift-100c-01,C081,1,1,264.0,D0,D1,1,93.08794936784514,153.7799772208513,1.6519858721259002
L-main-threeshift-100c-01,C082,1,4,825.0,D0,D1,1,31.674951455238254,33.26383043356658,1.0501620020025497
L-main-threeshift-100c-01,C083,1,3,538.0,D0,D1,1,99.49473072762196,142.70075247581985,1.4342543713845435
L-main-threeshift-100c-01,C084,1,1,159.0,D1,D0,1,30.116450097031308,86.8592680954531,2.884113758945818
L-main-threeshift-100c-01,C085,1,1,157.0,D0,D1,1,88.2368948674782,145.44730570887268,1.6483728935307393
L-main-threeshift-100c-01,C086,1,3,466.0,D1,D0,1,33.87655250730083,92.71681887109209,2.7369024298180995
L-main-threeshift-100c-01,C087,1,4,807.0,D1,D0,1,44.71945466637202,72.45398580693956,1.6201893861962329
L-main-threeshift-100c-01,C088,1,1,216.0,D1,D0,1,38.28347238713267,75.36951592256979,1.968722041731564
L-main-threeshift-100c-01,C089,1,2,450.0,D1,D1,0,23.809695705503575,23.809695705503575,1.0
L-main-threeshift-100c-01,C090,1,2,348.0,D1,D0,1,21.749189765930875,45.94969985947895,2.1127085815149345
L-main-threeshift-100c-01,C091,1,3,639.0,D1,D1,0,21.19423529422747,21.19423529422747,1.0
L-main-threeshift-100c-01,C092,1,3,458.0,D0,D1,1,15.240267247345109,71.6183855766644,4.699286726034315
L-main-threeshift-100c-01,C093,1,1,106.0,D1,D0,1,44.43692838373634,65.78652844300039,1.480447250424219
L-main-threeshift-100c-01,C094,1,3,559.0,D1,D1,0,29.65257166930091,29.65257166930091,1.0
L-main-threeshift-100c-01,C095,1,4,717.0,D1,D1,0,7.121714497010963,7.121714497010963,1.0
L-main-threeshift-100c-01,C096,1,1,252.0,D0,D0,0,52.37253238594158,52.37253238594158,1.0
L-main-threeshift-100c-01,C097,1,1,173.0,D0,D1,1,33.27449719491641,57.6819918277642,1.7335195627411826
L-main-threeshift-100c-01,C098,1,2,441.0,D0,D0,0,41.49692477110202,41.49692477110202,1.0
L-main-threeshift-100c-01,C099,1,2,338.0,D1,D1,0,24.47921547201549,24.47921547201549,1.0
L-main-threeshift-100c-01,C100,1,1,156.0,D0,D0,0,70.92573401835473,70.92573401835473,1.0
L-main-threeshift-100c-01,C101,2,4,718.0,D0,D0,0,79.42741434756768,79.42741434756768,1.0
L-main-threeshift-100c-01,C102,2,2,266.0,D0,D0,0,91.57308430241825,91.57308430241825,1.0
L-main-threeshift-100c-01,C103,2,2,332.0,D0,D0,0,42.960770099984245,42.960770099984245,1.0
