instance,condition,arm,seed,operating_day,previous_day,timing_rule,route_fingerprint,service_fingerprint,energy_fingerprint,route_unchanged,service_unchanged,energy_unchanged,hard_violation_count,clock_violation_count,charging_kwh,eligible_pre_day_kwh,eligible_between_trip_kwh,moved_pre_day_kwh,moved_between_trip_kwh,actual_charging_emissions_kg,forecast_charging_emissions_kg,actual_pre_day_emissions_kg,actual_between_trip_emissions_kg,direct_fuel_emissions_kg,actual_total_operational_emissions_kg
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-07,2025-11-06,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,44.04456025542169,43.41828306574555,28.336806386104683,15.70775386931701,308.0569071955681,352.1014674509898
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-08,2025-11-07,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,56.48660401757054,59.93698714242183,42.4394344880946,14.04716952947594,308.0569071955681,364.54351121313863
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-08,2025-11-07,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,57.17728406613716,58.61420320070177,43.13011453666122,14.04716952947594,308.0569071955681,365.2341912617053
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-08,2025-11-07,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,56.48660401757054,59.93698714242183,42.4394344880946,14.04716952947594,308.0569071955681,364.54351121313863
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-09,2025-11-08,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,48.86088973543387,49.989983826100044,37.808120437099646,11.05276929833423,308.0569071955681,356.917796931002
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-09,2025-11-08,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,48.997229759717186,49.556029872238334,37.94446046138295,11.05276929833423,308.0569071955681,357.0541369552853
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-09,2025-11-08,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,48.86088973543387,49.989983826100044,37.808120437099646,11.05276929833423,308.0569071955681,356.917796931002
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-10,2025-11-09,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,42.19527810842104,41.534494007790215,30.85642031568307,11.33885779273797,308.0569071955681,350.25218530398917
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-10,2025-11-09,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,37.76181411813436,35.302447961651914,26.42295632539639,11.33885779273797,308.0569071955681,345.81872131370244
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-10,2025-11-09,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,37.74864410599271,35.35512801021855,26.409786313254738,11.33885779273797,308.0569071955681,345.8055513015608
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-11,2025-11-10,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,26.66446679691316,26.25849259734478,18.614962225834812,8.04950457107835,308.0569071955681,334.7213739924813
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-11,2025-11-10,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,27.58149277020152,26.10712659977311,19.53198819912317,8.04950457107835,308.0569071955681,335.6383999657696
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-11,2025-11-10,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,26.66446679691316,26.25849259734478,18.614962225834812,8.04950457107835,308.0569071955681,334.7213739924813
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-12,2025-11-11,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,30.128402496292097,29.92502561068998,19.569792213693155,10.55861028259894,308.0569071955681,338.1853096918602
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-12,2025-11-11,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,21.82742846958045,22.642097630116623,11.26881818698151,10.55861028259894,308.0569071955681,329.88433566514857
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-12,2025-11-11,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,21.82742846958045,22.642097630116623,11.26881818698151,10.55861028259894,308.0569071955681,329.88433566514857
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-13,2025-11-12,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,19.31897912440825,18.157715521857458,9.90853010927491,9.410449015133342,308.0569071955681,327.37588631997636
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-13,2025-11-12,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,110.86874467521852,0,19.31897912440825,18.157715521857458,9.90853010927491,9.410449015133342,308.0569071955681,327.37588631997636
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-13,2025-11-12,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,110.86874467521852,0,19.31897912440825,18.157715521857458,9.90853010927491,9.410449015133342,308.0569071955681,327.37588631997636
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-14,2025-11-13,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,20.01601302407869,19.39702957057984,12.272138138414885,7.743874885663805,308.0569071955681,328.0729202196468
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-14,2025-11-13,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,20.01601302407869,19.39702957057984,12.272138138414885,7.743874885663805,308.0569071955681,328.0729202196468
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-14,2025-11-13,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,19.809183036220347,19.485029570579837,12.065308150556543,7.743874885663805,308.0569071955681,327.86609023178846
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-15,2025-11-14,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,21.365603785341456,21.10305164409194,12.418236131129893,8.947367654211563,308.0569071955681,329.4225109809096
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-15,2025-11-14,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,22.12413979505478,20.018855658661927,13.176772140843216,8.947367654211563,308.0569071955681,330.18104699062286
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-15,2025-11-14,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,21.24677379748311,20.511765252635517,12.299406143271549,8.947367654211563,308.0569071955681,329.3036809930512
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-16,2025-11-15,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,24.74876417670949,24.936228166996166,11.329700121416568,13.419064055292921,308.0569071955681,332.8056713722776
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-16,2025-11-15,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,24.27173820342113,24.06939817913782,10.85267414812821,13.419064055292921,308.0569071955681,332.32864539898924
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-16,2025-11-15,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,23.976130174281156,24.366862169424493,10.557066118988235,13.419064055292921,308.0569071955681,332.03303736984924
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-17,2025-11-16,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,36.82663089470789,36.607890938650755,26.48027627682977,10.34635461787812,308.0569071955681,344.883538090276
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-17,2025-11-16,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,36.59253290199288,35.92666897993239,26.246178284114766,10.34635461787812,308.0569071955681,344.64944009756096
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-17,2025-11-16,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,35.97560492141954,36.24613297021906,25.62925030354142,10.34635461787812,308.0569071955681,344.0325121169876
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-18,2025-11-17,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,28.488147783101198,29.850254511176463,13.42404014569988,15.06410763740132,308.0569071955681,336.5450549786693
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-18,2025-11-17,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,29.33902381709784,28.824934559743085,14.274916179696518,15.06410763740132,308.0569071955681,337.3959310126659
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-18,2025-11-17,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,28.275121809812845,29.42420256459975,13.211014172411524,15.06410763740132,308.0569071955681,336.33202900538095
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,2025-11-18,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,45.78464765542533,46.83041373227116,35.26944038853301,10.51520726689232,308.0569071955681,353.8415548509934
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,2025-11-18,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,45.68781766756699,46.365629790551104,35.17261040067467,10.51520726689232,308.0569071955681,353.7447248631351
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-19,2025-11-18,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,42.00390975984358,47.188159899826026,31.488702492951262,10.51520726689232,308.0569071955681,350.06081695541167
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,2025-11-19,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,30.714273383345034,30.86796672625343,17.3327662404048,13.381507142940233,308.0569071955681,338.7711805789131
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,2025-11-19,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,31.07139144890998,30.608306750536745,17.68988430596975,13.381507142940233,308.0569071955681,339.1282986444781
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-20,2025-11-19,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,30.714273383345034,30.86796672625343,17.3327662404048,13.381507142940233,308.0569071955681,338.7711805789131
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,2025-11-20,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,36.39030377244434,36.21071067174613,20.69242031568307,15.697883456761268,308.0569071955681,344.4472109680124
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,2025-11-20,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,36.39030377244434,36.21071067174613,20.69242031568307,15.697883456761268,308.0569071955681,344.4472109680124
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-21,2025-11-20,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,36.39030377244434,36.21071067174613,20.69242031568307,15.697883456761268,308.0569071955681,344.4472109680124
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,2025-11-21,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,62.021736430939264,62.13955024109377,50.15323260222617,11.868503828713097,308.0569071955681,370.07864362650736
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,2025-11-21,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,46.87984032409269,49.27760218767048,35.011336495379595,11.868503828713097,308.0569071955681,354.9367475196608
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-22,2025-11-21,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,46.87984032409269,49.27760218767048,35.011336495379595,11.868503828713097,308.0569071955681,354.9367475196608
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,2025-11-22,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,25.3243334481956,24.498087318637904,20.887936252546453,4.436397195649147,308.0569071955681,333.3812406437637
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,2025-11-22,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,25.382431440910604,24.285061345349547,20.94603424526146,4.436397195649147,308.0569071955681,333.4393386364787
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-23,2025-11-22,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,25.3243334481956,24.498087318637904,20.887936252546453,4.436397195649147,308.0569071955681,333.3812406437637
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,2025-11-23,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,29.90312889503251,28.773396853721522,15.737602128701562,14.165526766330949,308.0569071955681,337.9600360906006
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,2025-11-23,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,24.571226887747514,24.8248608440082,10.405700121416565,14.165526766330949,308.0569071955681,332.6281340833156
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-24,2025-11-23,actual_oracle,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,222.6340024283313,0,24.55712889503251,24.902324834294873,10.39160212870156,14.165526766330949,308.0569071955681,332.6140360906006
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,2025-11-24,immediate,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,29.521136381008233,28.56802322927614,14.069642274401438,15.451494106606795,308.0569071955681,337.5780435765763
L-main-threeshift-15c-01,geographic,reassignment_allowed,3,2025-11-25,2025-11-24,forecast_timed,76130bac36658f52349590e26f3d2ce4f0b5a0d76664f867cd47273af0896394,3674e8c01123732878bf23b90ef7f39f3e0f78aefb25c49a673feb72912baebe,c873ffe589b5943fa57ca250ac99321415adedf84ed5ea423c9b621bd330b7a8,True,True,True,0,0,300.4429147905752,222.6340024283313,0,0,0,29.521136381008233,28.56802322927614,14.069642274401438,15.451494106606795,308.0569071955681,337.5780435765763
