path	declared_identity	provenance_status	upstream_url	version_or_commit	license	byte_status	evidence
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/bcp/bcp.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/bcp/pricing_problem.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/bcp/spf.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/bidirectional_labeling.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/label.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/labeling_level.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/lazy_label.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/monodirectional_labeling.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/ng_neighborhoods.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/pwl_domination_function.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/labeling/trace.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/load_igp.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_capacity.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_ng_neighborhoods.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_service_waiting.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_time_windows.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_travel_times.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_triangle_depot.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_utils.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/include/preprocess/preprocess_validity.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/bcp/bcp.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/bcp/pricing_problem.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/bcp/spf.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/bidirectional_labeling.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/label.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/lazy_label.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/monodirectional_labeling.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/ng_neighborhoods.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/labeling/pwl_domination_function.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/load_igp.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_capacity.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_ng_neighborhoods.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_service_waiting.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_time_windows.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_travel_times.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_triangle_depot.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_utils.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/main/src/preprocess/preprocess_validity.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/collection/collection_utils.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/log/timed_solutions.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/math/fast_math.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/math/fast_rng.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/math/interval.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/math/ndcpwlf.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/nyr.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/params/params.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/solutions/conversions.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/solutions/objectives.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/solutions/route.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/solutions/route_traits.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/solutions/vrp_solution.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/time/time.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/vrp/delta.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/vrp/instance.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/include/nyr/vrp/types.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/math/interval.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/math/ndcpwlf.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/solutions/conversions.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/solutions/objectives.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/solutions/route.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/time/time.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/vrp/delta.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/lera/nyr/src/vrp/instance.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/fleet_descent.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/fleet_descent.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/insertion.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/insertion.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/lca_tree.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/lca_tree.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/leaves.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/local_search.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/ls.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/neighbours.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/neighbours.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/perturb.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/perturb.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/rng.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/splice.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/squeeze.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/squeeze.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/warp_ls.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/warp_splice.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/ls/warp_tree.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/pwlf/pwlf.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/pwlf/pwlf.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/pwlf/warp.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/cpp/pwlf/warp.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/nix-dev/flake.lock	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/nix-dev/flake.nix	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/pyproject.toml	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/src/kayros/__init__.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/src/kayros/_core.pyi	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/src/kayros/io.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/kayros_granular_rr_2026/upstream/src/kayros/lera/__init__.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
