StringID  Type  x          y          demand  ReadyTime  DueDate  ServiceTime
61163 11849 64997 81960 46198 31619 20448 23634 23443 86849 27231 6822 13345 8575 49082 16120 28148 31268 0 23453 18928 20156 22940 34631 95174 14614 34559 26680 29018 27778 29905 9353 27882 19400 77263 9843 62349 70728 11775 63936 4692 11437 80514 60971 51025 11946 12926 77925 13843 28566 11093 85907 12168 27520 20265 77572 18871 26731 4848 45376 45106 61418 24995 3651 23944 40921 23933 63455 72147 19758 91009 24029 68891 64593 26651 58171 5604 10301 63850 72432 43832 14932 78458 74116 81779 4188 58547 48196 67941 71533 39382 37116 15093 10329 18151 80632 91434 61953 63396 52234 48165 59009 48550 47628 30304 4323 17976 65404 44724 63370 89191 64272 37241 62127 23067 15748 71052 73421 30379 30105 72345 80003 21861 9536 63876 4261 72822 75712 47166 70543 48037 18605 12176 49872 35947 34799 32797 50441 37540 32579 52356 29768 47489 72882 94313 67592 28000 31840 46554 40344 43842 29645 8422 13953 7050
38067 32902 41673 58578 24956 9964 21602 39341 19177 64171 18808 29583 21891 31990 26790 20444 27392 36361 23453 0 38947 5007 23754 28301 72118 36276 11195 35934 8724 29014 6545 31556 14360 38286 56411 32969 39138 47276 28098 41567 27203 34739 60102 49284 53131 19290 35583 54493 33764 9219 13905 62507 15795 46873 27428 54183 32647 17142 21135 25542 21827 39458 30099 23310 32285 24787 23156 40383 49065 13531 67927 43420 48097 42083 48757 34748 27848 17669 50869 52285 21340 38119 58247 59853 59117 20416 35102 26426 44592 48090 16360 15352 28876 15664 23124 64206 72656 40887 39943 28999 39811 46491 30116 25746 12728 27775 12676 42341 21601 40325 71400 41222 14665 46309 46085 33123 47801 53696 8151 13443 50574 56689 18554 21897 43257 27134 49624 61216 23752 48608 27204 5967 11277 26425 12756 17794 33402 30893 14174 33669 43345 6549 24100 52858 75197 46721 4590 42616 26178 32755 21728 21748 25942 23565 29673
76826 7091 80086 95129 63446 48396 23946 8704 28818 97857 33302 18527 18345 13584 65698 21330 46600 24421 18928 38947 0 34406 24731 53453 106943 5266 49953 17851 46180 26143 45411 19908 46385 2359 85697 11384 75219 84757 11048 75033 14276 11663 88271 79876 41854 30796 8393 91522 5311 45975 25067 99137 31013 8592 18419 90844 10697 33816 23725 63182 58773 78326 21475 16814 17836 48058 26327 79150 84411 29218 102914 31727 77614 75898 10989 72890 19660 29224 82777 90350 56191 10322 96375 93037 98030 19626 73056 59338 82916 85898 52824 49303 31142 29034 36550 99430 109856 79409 77621 65495 66940 77935 66796 58945 40866 16192 36613 77794 58037 79112 107818 76659 50248 80922 11926 28943 83843 91497 46836 40179 82209 92863 40786 27994 81555 18628 88206 94628 61256 80714 65496 35576 28662 64172 49919 43835 29380 68406 52866 28827 71143 44288 62553 90849 112652 85173 43445 19169 64184 59160 60563 34241 13050 17018 12246
42424 28638 45794 61959 29908 14967 16689 34431 14647 66723 15008 26683 16983 28489 31558 15441 29538 31535 20156 5007 34406 0 18938 31597 75021 32050 15554 30941 13634 24330 11082 28889 18287 33623 57803 29238 42246 50964 23445 43853 23438 31090 61285 53780 48767 18593 31621 58029 29309 14004 9660 65929 15063 42166 22426 57586 27720 13466 18718 30549 25095 44243 25182 19427 27291 23722 18452 44748 52002 8734 70859 41821 49426 44481 44483 38703 25065 16479 55518 57255 23688 34351 63207 64658 63640 16658 38960 28225 48668 51920 19279 17051 28038 14237 23650 69161 77659 45804 43690 32164 43750 51063 35096 27621 11645 24411 13897 45259 24628 44708 76402 44125 17086 51190 42152 31744 50958 58685 13132 11953 52469 59936 20464 20551 48210 24140 53857 66043 27316 50603 32179 6739 8414 30134 15956 16785 28894 35899 18460 29117 47432 9969 28211 57834 80194 51645 9142 37620 31178 36423 26576 18058 21520 18645 25839
57293 22589 59639 72395 47702 33420 2756 20335 5399 73836 9234 28947 9715 27342 48418 6885 45368 12607 22940 23754 24731 18938 0 49180 83195 25450 32184 13245 32479 5690 28606 31596 36891 22874 61051 26602 52683 62982 15640 51342 22452 28477 63554 72612 30604 30250 26973 69198 21498 32922 15896 76390 27731 29885 6485 68265 14411 10308 25555 48941 37764 60880 6643 19595 9908 23505 1607 59567 61223 10227 79272 46627 53052 52300 35685 52275 28293 27644 74438 74915 34085 30357 80736 83586 78701 19112 52185 36130 62232 64433 32081 27630 37246 25723 36945 87879 95704 63151 56260 43669 62021 69947 53749 35871 18830 25208 30094 54829 36707 59600 94784 53721 29303 70062 35939 38659 61031 76534 31484 17827 57906 69938 36652 30014 65783 26752 67878 84961 40544 56532 50106 24423 20181 43513 30138 20270 10766 54247 34596 10794 65866 26177 42975 75549 98079 68979 26958 19776 49352 54419 43920 9559 16867 9686 23585
44935 46368 49982 70088 27491 24038 46531 57937 45845 79901 46604 36017 43028 40876 32338 43548 8153 61161 34631 28301 53453 31597 49180 0 85499 48741 30032 58620 22137 54858 28559 35947 14247 54031 77364 42932 54587 58023 45562 60392 39200 43706 81565 26563 79746 22687 46348 65389 48468 20977 33916 73399 23187 62007 50420 65994 52315 45037 29786 23816 40376 40235 54410 37407 55188 52327 49131 46643 64112 39713 81408 37815 69743 60404 59544 45880 34431 24538 29808 45193 43206 47005 50772 40337 60449 35184 46842 48869 52762 57684 37960 40125 25087 25387 17272 48034 60772 38186 51471 46078 13555 24960 22953 48089 40780 37392 19175 58286 41167 46405 57503 57392 38136 30140 54590 29925 61805 45320 25210 41616 70096 69216 13101 25514 38733 35110 55524 42005 40338 67902 27534 25097 29277 41398 34964 45569 59793 26247 31327 59907 17730 31526 37368 45365 63967 42452 28511 64771 25618 5712 28700 49646 42244 44517 41238
40836 102542 35733 15614 58008 66682 83298 103528 78391 9990 74040 101599 88701 103463 53171 85615 90782 90959 95174 72118 106943 75021 83195 85499 0 105935 61788 95284 69662 84406 66145 103656 76018 105461 27276 104056 33018 27500 96175 31920 98291 105961 28340 82616 93835 90627 106106 20326 102539 70681 84433 13115 87390 113029 89635 19516 97424 73285 93249 61803 50312 47687 88704 94241 92644 60055 81622 39476 23054 77905 4208 114939 32419 31045 117815 39846 99908 89474 79893 54631 51400 109075 54557 79243 35956 91599 39006 47640 33189 28087 55839 58243 99832 87648 92246 73286 65915 51773 34159 43139 86202 79777 64075 48076 66187 99429 82573 29789 50531 39759 70228 30916 57936 70904 116510 104599 24504 56780 67037 66802 26213 16293 85387 93657 53292 99094 32326 79008 48663 27082 58136 77783 83170 46379 59374 63175 84572 60674 59014 85248 86251 65599 49772 55262 65132 51363 67844 100655 60010 85164 57242 73856 95312 89939 100596
74340 3426 77832 93616 60244 45341 24121 13269 28772 97073 33257 13354 17456 8364 62786 20775 41696 27544 14614 36276 5266 32050 25450 48741 105935 0 47438 21190 42949 27913 42815 14648 42454 6976 85660 6158 73738 82910 10062 74129 9938 6426 88445 75250 45918 26208 3169 89849 3997 42634 22432 97614 26778 13382 19665 89284 12971 33507 19246 59700 56929 75315 23500 13197 20352 48074 26977 76658 83172 28055 101852 26800 77451 74932 12484 70751 14593 24851 78253 86836 54754 5764 92865 88592 95344 16135 70994 58312 80714 83932 51005 47847 25954 24925 31676 95230 106014 76135 75680 63832 62163 73400 63061 57861 39763 11349 32570 76485 56305 76601 103803 75346 48544 76728 10709 23677 82424 87888 43898 39203 81724 91451 36287 23227 78167 13683 85860 90202 59284 80128 62197 32331 25456 62143 47896 43235 31777 64844 50398 31293 66371 42019 60241 87306 108873 81842 40849 23611 60796 54431 57589 34637 10672 16499 7604
26910 44051 30482 47795 15684 6065 30558 49731 26953 54331 24873 40489 32371 43121 16320 30404 32086 44441 34559 11195 49953 15554 32184 30032 61788 47438 0 45171 8620 36713 4660 42316 16510 49172 48527 44147 28801 36274 38998 32434 38391 45901 52531 45238 59022 28839 46777 43587 44828 9818 25019 51675 25622 57698 36955 43396 42998 23193 31896 17684 11795 28948 38813 34505 41592 23980 31199 29231 38836 22560 57581 53164 40508 32754 59911 23617 38710 27741 45939 42733 13343 49298 48554 53732 48087 31609 24024 19018 33407 36995 7969 10566 38121 26018 30979 56664 63593 30975 28924 18796 38572 42129 22989 18245 15191 38881 20882 32216 12067 29182 62915 31135 8272 39835 57279 42818 37311 44383 5529 16349 41913 46045 24707 31894 33600 38105 38434 54908 13125 39814 18148 16229 22408 15549 5055 18298 40310 22710 2983 40720 41360 6043 12931 43373 65916 36811 6605 51832 17687 32929 11751 27199 37017 33997 40864
70537 19844 72858 85115 60503 45848 14613 10051 18644 85712 22186 30496 15600 26909 61471 15708 53499 6594 26680 35934 17851 30941 13245 58620 95284 21190 45171 0 44547 10889 41349 32828 47800 15502 71861 25258 65567 76021 15172 63664 23825 26616 73921 83485 25067 37226 23909 82075 17597 44819 24871 89090 35681 19539 8563 81060 8574 23447 30877 61447 50988 74005 6776 23071 3651 35230 14551 72811 73788 22692 91461 47093 64217 64680 27456 65495 30654 34828 85660 87820 47198 26945 93692 95203 91946 24293 65386 48887 75430 77527 45325 40842 41722 33476 43998 100063 108463 76134 69394 56777 71967 81018 66034 48690 32060 26833 39582 67538 49911 72844 107326 66449 42547 81957 29724 41473 73770 89368 43958 31039 69533 82587 45576 35798 78704 29129 81095 96646 53778 68335 62862 35295 29555 56745 43349 33117 12267 66791 47682 11626 75997 39130 56211 88436 110916 81976 39590 6691 61990 64158 56845 21625 18330 14110 23564
32546 39699 36765 55231 17298 2984 30308 47408 27847 62543 27125 34235 30065 37521 20092 28938 23520 45085 29018 8724 46180 13634 32479 22137 69662 42949 8620 44547 0 37715 6436 35750 8088 45775 57147 38852 36858 43389 35677 40960 33315 40440 61149 40839 61637 21353 41799 50843 40893 1216 21328 59013 18491 54399 36007 50855 40796 25419 25576 17196 20275 32419 38805 29752 40896 30341 31868 34787 46888 22255 65455 45413 49120 41236 55370 30508 32397 20723 42264 44271 21896 43948 50281 51141 52793 26815 31112 27547 39749 43827 16474 18036 30229 19384 22650 55529 64320 33234 36090 27071 32210 37969 21503 26781 19357 33237 13053 40382 20654 34673 62881 39332 16189 37585 52083 35134 45163 45545 3188 20342 50490 53676 16142 24656 35391 32048 44253 52497 21239 48377 19317 10627 17538 23298 13126 23779 42027 22528 10885 42315 35478 9506 19982 44802 66947 38993 6727 51214 18052 25740 14848 29942 33150 31751 35816
60874 25481 62869 74416 52364 38460 8408 20021 9912 74824 12214 33362 14445 31153 52744 12185 51041 7781 27778 29014 26143 24330 5690 54858 84406 27913 36713 10889 37715 0 33446 35974 42441 24006 61073 30108 55008 65606 18874 52839 26651 31866 63236 78098 24914 35784 29914 71483 23923 38227 21530 78377 33354 29785 8374 70410 15449 13742 30783 53847 41111 65017 4741 24268 8722 24358 5878 63105 63028 15602 80595 50972 53364 53870 36755 55528 32907 33186 79839 79381 36997 33266 85127 88856 82164 24180 55337 38282 65343 67190 35689 30975 42437 31316 42519 92898 100302 67539 59149 46519 67654 75393 58780 38129 22432 29560 35783 56855 39939 63162 99567 55778 32917 75245 37895 43518 63094 81080 36507 21321 58646 71854 42342 35375 70248 31339 71075 90205 43954 57447 54803 30032 25864 46887 34159 22701 5158 59108 38936 5120 71476 30811 46749 80038 102592 73332 31910 16569 54157 60076 48457 11020 20832 13922 27409
31526 39435 35141 52324 19154 5454 26772 45455 23556 58481 22066 35881 28030 38465 20493 26250 29496 41071 29905 6545 45411 11082 28606 28559 66145 42815 4660 41349 6436 33446 0 37748 14410 44685 51833 39487 33127 40882 34498 36235 33732 41241 55714 46406 56586 24581 42125 48161 40257 7582 20416 56224 21265 53241 32992 47925 38729 20349 27317 20402 15888 33178 35170 29853 37732 23931 27755 33843 43132 18657 61942 48920 43657 36644 55293 28266 34112 23330 47510 46486 16389 44638 52387 55879 52622 26953 28655 21895 38068 41635 11023 11749 34002 21527 27265 59477 67137 34887 33536 23029 38455 43420 25409 21153 13339 34228 16908 36456 15899 33787 66183 35357 10151 42085 52622 38571 41715 48020 3636 14404 45537 50519 21466 27522 37386 33480 43079 57145 17537 43490 21525 11680 17749 20088 7394 17473 37376 25669 7644 37732 41591 3195 17589 47094 69568 40735 1968 48035 20748 32144 15590 24673 32438 29678 36207
68290 13814 72406 90069 52340 38581 29276 27153 32623 95551 36524 2655 21882 6407 55727 24976 28302 38293 9353 31556 19908 28889 31596 35947 103656 14648 42316 32828 35750 35974 37748 0 32789 21373 86424 8557 70693 78583 17841 72731 9355 8444 89735 62447 57829 15128 11618 85901 16352 35076 20326 93972 17333 27754 27919 85670 24330 36067 10434 50901 53383 67634 32595 12102 30740 50268 32735 70536 80602 29111 99470 15034 78045 73339 23731 65840 3857 15083 65754 77414 52519 11293 83387 76269 88324 13532 66308 57103 75380 79236 47829 45940 11602 16409 18710 83621 95421 67623 71232 60554 48972 60904 53343 56507 39499 6416 23214 73869 53125 70423 92701 72746 45857 65292 18644 9090 79356 78161 37628 39352 81327 88228 24742 11620 69263 5099 79997 77929 55253 79481 53921 26088 20546 57835 44283 44089 40783 55646 45255 40479 53162 38059 55138 77790 98447 73055 35940 36849 52274 41488 50507 38859 15218 22092 9273
37167 39478 41822 61152 20047 10465 34419 49056 32913 69387 33072 31804 32454 35855 24088 32148 15623 49338 27882 14360 46385 18287 36891 14247 76018 42454 16510 47800 8088 42441 14410 32789 0 46391 64884 37528 43664 49105 36758 48402 32521 38845 68949 35782 67042 17665 40762 56612 41096 6882 23126 64794 15884 54899 39284 56841 42768 31436 23581 18152 27793 35167 42738 29571 44201 38081 36579 39254 53597 26885 71831 40208 56957 48590 54494 36294 29968 18036 37861 44746 29852 42380 50752 47536 56006 26802 37056 35525 44785 49255 24459 26107 25107 17554 16704 53191 63560 34860 41987 34249 25502 33232 20727 34753 26591 31709 9920 47284 28333 39087 61433 46282 24276 34734 50500 30281 51648 45627 11262 27463 58027 59832 9528 21176 36476 30011 48696 49029 28367 55881 21341 12560 18562 30050 21193 31329 47132 22869 18375 47330 29146 17304 26339 45158 66431 40266 14266 54307 19604 18406 19191 36056 33779 34094 34931
75978 7879 79126 93844 62979 47890 22266 6442 27168 96303 31624 19780 17143 14975 65075 19941 47384 22079 19400 38286 2359 33623 22874 54031 105461 6976 49172 15502 45775 24006 44685 21373 46391 0 83913 12820 73941 83617 10190 73541 14876 13375 86424 80342 39533 31344 10141 90304 5573 45631 24504 97854 31296 8624 16475 89582 8612 32222 24245 62872 57670 77735 19306 16917 15593 46308 24478 78302 83031 27969 101455 33732 75874 74426 12843 71890 20754 29617 83153 90024 54928 12419 96042 93339 97256 19594 72021 57913 81931 84806 51726 48066 32355 29246 37330 99540 109715 78957 76529 64304 67559 78325 66630 57542 39523 17108 36732 76446 56889 78273 107794 75315 49109 81044 14242 30458 82531 91226 46274 38791 80567 91541 41215 28712 81165 19600 87281 94913 60203 79107 65079 35229 28348 63137 48915 42298 27115 68135 52055 26553 71753 43415 61647 90539 112470 84747 42727 16905 63818 59743 59983 32421 12685 15704 13114
39917 82424 36137 26922 52031 54460 61776 80952 56964 17552 52463 84045 68228 84846 47474 64886 80507 66773 77263 56411 85697 57803 61051 77364 27276 85660 48527 71861 57147 61073 51833 86424 64884 83913 0 84982 24809 29677 75609 17265 79490 86950 4394 83200 67276 75694 86440 28205 81922 58340 66170 29132 72179 90693 67506 26092 75446 52154 76489 56288 37137 48889 65676 75524 69704 37650 59444 40079 19588 58107 24812 99587 8382 17558 96683 34908 82568 73946 81711 61746 35444 89669 64280 84561 48782 73267 33736 30028 35474 31844 40841 41079 85285 71812 79074 81591 79014 53778 31194 31384 82324 79976 60470 30740 46960 81226 68631 21559 36552 40394 81887 21968 41892 72877 96367 89400 22498 64186 54029 47204 8039 24318 73176 78142 56390 81465 38960 84884 37031 10145 53308 62378 66205 36247 44439 42687 60284 57599 46512 60971 83700 50113 40332 62538 79340 56287 53024 76542 54761 78859 49379 51494 75468 69175 81526
70884 5513 74626 91196 56041 41427 24733 18720 28895 95479 33217 7212 17365 2206 58901 20768 35721 31182 9843 32969 11384 29238 26602 42932 104056 6158 44147 25258 38852 30108 39487 8557 37528 12820 84982 0 71444 80148 11235 72502 5801 1971 88000 69485 50314 20646 3417 87259 8001 38408 19653 95167 21661 19481 21751 86824 16688 33149 13969 55181 54333 71259 26157 9829 23670 47778 27977 73184 81108 26876 99921 21843 76668 73229 17001 67712 8556 19588 72582 82190 52661 5151 88212 82985 91589 12598 68043 56666 77555 81030 48501 45816 19798 20016 25752 89856 100993 71783 72842 61391 56275 67723 58244 56152 38295 5824 27610 74375 53849 73105 98607 73237 46208 71384 13234 17638 80158 83138 40143 37901 80544 89153 30747 17477 73682 7846 82516 84612 56517 78837 57873 28385 21758 59288 45187 42297 34527 60211 47130 34131 60483 39099 57068 82628 103912 77408 37552 28682 56379 48597 53664 35067 9862 16963 3477
15516 70317 12845 19910 27897 33901 52288 72790 47498 25731 43475 68682 56874 70734 23129 54008 58926 62318 62349 39138 75219 42246 52683 54587 33018 73738 28801 65567 36858 55008 33127 70693 43664 73941 24809 71444 0 11007 64252 8373 65651 73317 29200 58394 70014 57635 73667 16517 70543 37926 51792 23919 54378 81929 58886 15647 66351 42407 60272 32113 17312 24489 58801 61616 62518 31521 51203 16184 10041 46002 28816 81965 19491 7591 85897 10099 66969 56457 56924 38576 19029 76524 42145 60184 30697 58896 8927 16734 13573 13002 22971 25928 66904 54633 59507 58090 57836 29364 7322 10140 58087 55176 35919 16884 34440 66635 49646 3700 17625 16473 59800 2913 25249 48139 84158 71619 8714 40999 34122 35236 16808 17722 52822 60643 32140 66197 18972 60622 15686 14664 28885 44768 50265 13624 26428 32462 56372 32925 26081 56996 59199 32647 17395 39388 58819 32601 34830 71577 30477 55325 25908 44007 63067 58246 68013
13439 79485 8382 12110 30537 40420 62391 82861 57701 23264 53846 76760 66476 79251 25731 63783 63496 73025 70728 47276 84757 50964 62982 58023 27500 82910 36274 76021 43389 65606 40882 78583 49105 83617 29677 80148 11007 0 73721 17341 74353 81960 33768 56716 81019 64706 82585 7506 79911 44302 60621 15690 61679 91789 69044 7985 76313 52674 68168 34303 25999 21232 69246 70373 72872 42444 61548 12391 10108 55668 23463 88776 27017 16174 95239 12889 74983 63857 54509 32254 28925 85282 34604 55865 20457 67550 12298 27492 6378 2306 31943 35637 73570 62237 65627 52113 49546 25848 7350 19374 59011 53683 36719 27551 44392 75050 56440 10914 26729 12701 52234 11546 34513 45448 93116 78519 7182 34680 41087 45282 22079 11289 58592 67928 28008 74361 9400 56011 23648 20495 30638 52499 58552 20863 35028 42933 67176 33352 33327 67790 59349 41050 23488 33031 50101 27203 42750 82154 32510 57685 30036 54586 72269 67927 76782
65833 6978 69049 84160 52834 37736 14112 12430 18712 87209 23196 15408 7485 12394 54887 10733 39596 20453 11775 28098 11048 23445 15640 45562 96175 10062 38998 15172 35677 18874 34498 17841 36758 10190 75609 11235 64252 73721 0 64306 8665 13004 78383 71456 40029 23186 11333 80514 6377 35580 14360 88167 22405 18783 10517 79862 7096 23460 16339 52824 47732 67550 14990 8358 12900 38012 17108 68157 73531 18295 92118 32534 67411 65138 21667 61846 15486 21066 74061 79947 45224 14717 85958 84081 87084 10384 62008 48535 71874 74852 41783 38324 26640 20234 29732 89943 99790 68813 66577 54480 59106 69276 56714 48115 30001 11686 27379 66884 47008 68124 98001 65747 39219 71491 20759 26319 72898 81190 36101 29374 71753 81924 32503 21220 71052 13958 77180 85621 50209 70186 54957 25203 18397 53124 38872 33266 23336 58114 41890 22962 63253 33276 51531 80474 102503 74613 32539 20066 53729 51244 49801 24628 3392 6438 8738
23873 70753 21080 22162 34766 38134 51386 71675 46482 22980 42156 70534 56825 72038 30232 53711 63966 59706 63936 41567 75033 43853 51342 60392 31920 74129 32434 63664 40960 52839 36235 72731 48402 73541 17265 72502 8373 17341 64306 0 66786 74433 21623 66218 65230 60705 74416 20317 70678 42117 53000 25960 57285 81133 57759 18717 65519 41371 62450 39023 20686 32823 57005 62739 60900 28540 49781 24546 10552 46074 27942 84969 11157 1218 85924 18149 68916 59225 64927 46915 20253 77455 50351 68478 37778 60196 16988 15845 21418 19615 25296 26822 70205 57227 63388 66462 65919 37684 15608 14316 65059 62972 43256 16351 34370 68117 53134 6480 20391 24837 68038 6144 26944 56241 84752 74646 11630 49343 37956 34938 9704 19403 57102 63453 40488 67984 26352 68943 20127 7515 36071 47465 52193 19067 28962 31256 53460 40449 30111 54119 66456 35042 23148 47727 66776 40971 37680 69276 37503 61687 32161 42103 63548 58040 69029
65174 7186 68873 85396 50570 35822 20274 19544 24026 89757 28189 6810 12801 5363 53303 16066 32516 29041 4692 27203 14276 23438 22452 39200 98291 9938 38391 23825 33315 26651 33732 9355 32521 14876 79490 5801 65651 74353 8665 66786 0 7672 82581 65600 48679 16525 8486 81459 9303 32930 13867 89367 16857 22861 18564 81024 15531 27968 9449 49880 48533 65733 23245 4051 21515 42512 23678 67479 75329 21423 94151 24321 71153 67500 22117 61935 6834 14983 68510 76981 46892 10931 83010 78793 85964 6804 62258 50961 71795 75243 42704 40061 18234 14987 22466 85323 96081 66395 67050 55593 52709 63666 53153 50436 32670 3029 22632 68595 48051 67405 93867 67457 40420 66817 18901 17654 74365 78002 34485 32323 74915 83357 26516 13839 68370 5338 76787 80391 50719 73184 52463 22766 16039 53495 39387 36814 31431 54986 41373 31124 56907 33303 51303 77441 98947 72067 31790 28407 51019 44910 48076 30269 5864 12831 2503
72582 6775 76370 93049 57574 43055 26649 19536 30846 97408 35177 7700 19306 2990 60514 22714 36325 32670 11437 34739 11663 31090 28477 43706 105961 6426 45901 26616 40440 31866 41241 8444 38845 13375 86950 1971 73317 81960 13004 74433 7672 0 89970 70269 51621 21702 3270 89092 9096 39962 21538 97015 22961 19312 23496 88673 18082 35117 15267 56619 56180 72819 27830 11720 25204 49747 29868 74877 83001 28843 101822 20639 78635 75154 15910 69487 9298 20831 73438 83563 54563 3541 89578 83883 93213 14433 69832 58600 79305 82820 50364 47727 19990 21419 26455 90899 102207 73259 74646 63252 56952 68579 59571 58082 40247 7220 28946 76266 55712 74795 99740 75129 48090 72454 11695 17340 82031 84472 41810 39860 82498 91020 31764 18412 75115 8888 84230 85521 58340 80786 59369 30039 23494 61097 47028 44264 36206 61605 48884 35794 61156 40918 58828 83989 105152 78855 39314 29708 57848 49337 55273 37008 11801 18865 5432
44269 85256 40422 30093 56387 58503 64429 83213 59682 19203 55189 87317 71067 87944 51847 67694 84570 68607 80514 60102 88271 61285 63554 81565 28340 88445 52531 73921 61149 63236 55714 89735 68949 86424 4394 88000 29200 33768 78383 21623 82581 89970 0 87592 67877 79355 89342 31804 84653 62349 69431 31924 75824 92976 69965 29694 77895 54988 79914 60643 41264 53230 67898 78651 71925 40373 61952 44390 23661 61161 26439 103105 12056 21942 99238 39299 85880 77545 86095 65933 39346 92606 68340 88879 52486 76472 38127 33836 39672 35893 44767 44750 88948 75384 82904 85790 82911 58116 35537 35662 86672 84370 64852 34567 50236 84410 72435 25931 40625 44707 85897 26355 45692 77253 99134 92971 26613 68370 58011 50410 12414 27639 77118 81722 60708 84739 42972 89186 41258 14536 57683 66060 69661 40551 48329 45781 62126 61988 50595 62812 88074 53885 44634 66721 83149 60542 56843 78345 59126 83138 53690 54031 78390 71946 84561
43890 72785 48532 67278 32811 40953 70181 83886 68396 79953 67958 62578 67994 67437 36517 67896 34210 85107 60971 49284 79876 53780 72612 26563 82616 75250 45238 83485 40839 78098 46406 62447 35782 80342 83200 69485 58394 56716 71456 66218 65600 70269 87592 0 102414 49083 72901 62763 74806 40129 58651 69520 49124 88454 75010 64130 77937 66256 56153 28952 50831 35484 78520 63530 79913 69147 72220 44412 65657 62496 79048 62453 77160 65739 86095 48296 60993 50725 4277 30279 55441 73558 33842 14419 49783 61105 49467 60302 50376 55382 51526 55535 51318 51254 43824 23646 38270 30987 52512 53528 13766 3281 23742 59592 59733 63906 44181 61760 52149 44093 33821 61257 53030 11865 81074 55861 62770 29016 42829 60809 75200 67512 39127 52037 29326 61654 50292 16135 49281 73057 30863 48340 53985 48664 49999 63469 82649 25993 44756 82890 9877 49569 44964 29973 41654 31562 47362 89912 29942 20959 36665 70779 68229 69592 67708
79605 44866 80411 87315 74546 61916 33306 33178 34129 83846 34564 55436 38330 51975 73971 36773 75900 19757 51025 53131 41854 48767 30604 79746 93835 45918 59022 25067 61637 24914 56586 57829 67042 39533 67276 50314 70014 81019 40029 65230 48679 51621 67877 102414 0 60333 48798 85454 42544 62296 46349 90981 58112 40163 30874 83936 33639 36281 54732 76677 60167 85355 26239 47375 27180 39279 30620 81625 75751 40191 90621 72155 61437 66424 49395 73466 55455 57770 103893 100489 55214 51670 105906 112465 99873 48004 72968 54234 82397 82986 55820 50879 66097 56019 67132 115673 121611 88596 75754 63762 92418 99595 81886 54406 43841 51706 60696 70741 58766 81752 121513 69843 53283 98654 53090 66308 76716 102423 59970 42678 67823 84493 67251 59537 91498 53900 88202 113724 62991 67375 77031 54802 50760 65644 55401 41739 19963 81726 60698 19840 96172 53608 66652 101209 123590 94173 55336 22832 76700 84910 70393 31922 42968 37301 48590
53770 23706 58094 76469 37378 24300 27498 35419 28667 83062 31195 14306 22095 18745 40973 23631 16416 40830 11946 19290 30796 18593 30250 22687 90627 26208 28839 37226 21353 35784 24581 15128 17665 31344 75694 20646 57635 64706 23186 60705 16525 21702 79355 49083 60333 0 24027 72137 25781 20524 14495 80290 3552 39371 29666 72080 30151 30097 7099 35797 40464 52643 34145 14875 34064 42241 30730 55970 67664 23140 86419 24342 67369 61163 37591 51840 12515 2611 52046 62306 40560 25178 68288 62392 73409 12997 52414 45715 61079 65178 35409 34619 9593 4752 6818 69217 80568 52516 57386 47582 36219 47194 38236 45032 30237 14912 8355 61015 40462 55838 78042 59922 33920 50758 33176 13992 66142 63088 23667 30499 69827 74818 10104 3511 54135 12833 65457 64008 41964 67838 38876 13323 11189 44311 31744 35359 40939 40518 31633 40880 40409 25709 41239 62691 83546 57929 23034 42953 37199 28399 35806 34129 19809 23321 18635
73609 4435 77250 93488 59045 44307 25383 16384 29832 97391 34261 10556 18305 5542 61788 21709 39126 30129 12926 35583 8393 31621 26973 46348 106106 3169 46777 23909 41799 29914 42125 11618 40762 10141 86440 3417 73667 82585 11333 74416 8486 3270 89342 72901 48798 24027 0 89625 6323 41404 21965 97472 24931 16176 21561 89131 15488 34358 17264 58296 56675 74218 25673 12273 22778 48998 28439 75917 83232 28469 101993 23693 78173 75179 13734 70261 11963 22895 75991 85358 54772 3386 91383 86387 94441 15179 70554 58572 80161 83528 50794 47886 23065 23215 29166 93221 104275 74849 75308 63671 59690 71132 61458 58087 40079 9141 30842 76516 56128 75847 101933 75377 48420 74740 10531 20586 82374 86338 42958 39602 82248 91389 34131 20885 76795 11254 85201 88012 58937 80594 60922 31251 24495 61751 47566 43830 34027 63367 49755 33577 63898 41560 59664 85806 107178 80504 40173 26658 59460 52013 56562 35871 10976 17601 5984
20548 86423 15451 4724 37932 47869 68775 89279 64002 17673 59991 84037 73193 86419 33162 70396 70965 78730 77925 54493 91522 58029 69198 65389 20326 89849 43587 82075 50843 71483 48161 85901 56612 90304 28205 87259 16517 7506 80514 20317 81459 89092 31804 62763 85454 72137 89625 0 86759 51771 67668 8187 69078 98363 75386 2114 82810 58917 75475 41612 32950 27499 75311 77457 79035 47736 67720 19150 10159 62337 16450 96246 27738 19104 102109 20373 82273 71245 60273 36325 35392 92380 37592 60659 20707 74664 19731 33204 12862 7767 38849 42238 81044 69590 73126 55906 51376 31784 14754 26037 65888 59832 43752 33385 50869 82242 63891 14834 33546 19434 54733 15834 41321 51217 100148 85977 8738 38660 48491 51696 21710 4946 66097 75336 33568 81616 12835 60632 30762 20759 37920 59814 65756 28079 42074 48976 72703 40348 40663 73338 66008 48179 30899 37045 51443 32112 50003 88051 39812 64886 37533 60496 79186 74600 83868
