customer_id,donor_customer_id,donor_fields_inherited_exactly,donor_instance_id,donor_service_time,event_id,event_type,minimum_formal_trip_departure_second,minimum_uncommitted_margin_seconds,modifiable_in_both_fixed_seed1_plans,network,new_demand,new_due_time,new_ready_time,new_service_time,old_customer_owner,old_demand,old_due_time,old_ready_time,owner_depot_id,owner_rule_verified,reused_from_sealed_n221,search_evaluations,seed,service_time_source,status,stream_id,t_appear,trigger_second,x,y
C189,,,,,1,demand_change,34804.13684052048,24004.136840520478,True,N322,661.2001535679101,56031.0,35803.0,,D1,581.0,56031.0,35803.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,4335.215688022423,10800.0,-19342.81,-5077.15
N_S5_001,C218,True,L-main-threeshift-200c-01,206.0,2,add,,,True,N322,103.0,57185.0,37517.0,206.0,,0.0,57185.0,37517.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,5243.705921739202,10800.0,35189.06,19950.6
C186,,,,,3,demand_change,16712.186998861576,5912.186998861576,True,N322,592.0400617287553,56708.0,36825.0,,D1,658.0,56708.0,36825.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,7665.968072640028,10800.0,12384.74,-71074.96
C007,,,,,4,demand_change,17205.687362725523,6405.687362725523,True,N322,221.38655442409754,21415.0,2153.0,,D0,246.0,21415.0,2153.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,9699.760804746842,10800.0,23533.07,33728.38
N_S5_002,C337,True,L-main-threeshift-200c-01,208.0,5,add,,,True,N322,104.0,56027.0,37451.0,208.0,,0.0,56027.0,37451.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,13403.03107220417,21600.0,39444.28,4896.47
C096,,,,,6,cancel,21704.885793599547,104.88579359954747,True,N322,0.0,22700.0,1633.0,,D0,812.0,22700.0,1633.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,13674.119411433698,21600.0,-5648.35,24854.15
C175,,,,,7,demand_change,33894.78411231654,12294.784112316542,True,N322,757.1645190770298,57174.0,36792.0,,D1,802.0,57174.0,36792.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,13936.584302383893,21600.0,-8642.17,-23596.92
N_S5_003,C158,True,L-main-threeshift-200c-01,212.0,8,add,,,True,N322,106.0,23879.0,5390.0,212.0,,0.0,23879.0,5390.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,14502.487902429302,21600.0,56889.9,22593.87
C166,,,,,9,demand_change,33185.01888979543,785.0188897954285,True,N322,603.1090870600309,54952.0,33957.0,,D0,663.0,54952.0,33957.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,24270.995595409786,32400.0,-37736.84,84682.97
C247,,,,,10,cancel,33260.462996870076,860.4629968700756,True,N322,0.0,54358.0,34007.0,,D1,638.0,54358.0,34007.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,25200.624930454233,32400.0,-91604.6,-24377.9
C282,,,,,11,cancel,34821.37700981102,2421.377009811018,True,N322,0.0,56135.0,36699.0,,D1,318.0,56135.0,36699.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,28391.96301069511,32400.0,-35529.61,-72870.88
C281,,,,,12,demand_change,34821.37700981102,2421.377009811018,True,N322,227.01847871454973,57439.0,37369.0,,D1,204.0,57439.0,37369.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,28421.790645840483,32400.0,-20454.88,-61495.11
