instance_id,sample_role,arm,customer_id,administrative_registered_depot,nearest_depot,assigned_reference_depot,hard_home_depot_lock,registered_differs_from_nearest,registered_distance_m,nearest_distance_m
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C100,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33171.571023875,33171.571023875
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C101,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31219.381221071,31219.381221071
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C102,D_guangzhou,D_foshan,D_foshan,False,True,43044.173541326,40389.877468267
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C103,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33731.784413786,33731.784413786
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C104,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31855.430381618,31855.430381618
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C105,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28001.079224188,28001.079224188
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C106,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33226.635056128,33226.635056128
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C107,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33710.464299072,33710.464299072
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C108,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30919.899750887,30919.899750887
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C109,D_guangzhou,D_guangzhou,D_guangzhou,False,False,29115.178089974,29115.178089974
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C110,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30901.332287953,30901.332287953
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C111,D_guangzhou,D_guangzhou,D_guangzhou,False,False,37371.762652949,37371.762652949
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C112,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33381.11966373,33381.11966373
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C113,D_guangzhou,D_guangzhou,D_guangzhou,False,False,27355.185513874,27355.185513874
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C114,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30925.427721157,30925.427721157
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C115,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33333.154316167,33333.154316167
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C116,D_guangzhou,D_guangzhou,D_guangzhou,False,False,35722.18837303,35722.18837303
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C117,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32184.266489559,32184.266489559
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C118,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32645.337854363,32645.337854363
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C119,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28452.238823481,28452.238823481
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C120,D_guangzhou,D_guangzhou,D_guangzhou,False,False,37515.405885989,37515.405885989
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C121,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28123.060443039,28123.060443039
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C122,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27459.171867105,27459.171867105
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C123,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22715.394931077,22715.394931077
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C124,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27121.786675874,27121.786675874
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C125,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24866.413925368,24866.413925368
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C126,D_shenzhen,D_shenzhen,D_shenzhen,False,False,29073.87939473,29073.87939473
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C127,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24379.731682922,24379.731682922
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C128,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26063.274607045,26063.274607045
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C129,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24164.216844225,24164.216844225
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C130,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24800.395199027,24800.395199027
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C131,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26662.23542672,26662.23542672
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C132,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25915.438287605,25915.438287605
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C133,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27219.338665338,27219.338665338
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C134,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25327.217067951,25327.217067951
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C135,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22948.818380922,22948.818380922
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C136,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26240.140105288,26240.140105288
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C137,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25343.582106418,25343.582106418
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C138,D_shenzhen,D_shenzhen,D_shenzhen,False,False,23214.371033007,23214.371033007
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C139,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27564.51667279,27564.51667279
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C140,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27327.713035938,27327.713035938
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C141,D_shenzhen,D_shenzhen,D_shenzhen,False,False,29310.061348827,29310.061348827
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C142,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25104.217722761,25104.217722761
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C143,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24677.769439793,24677.769439793
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C144,D_shenzhen,D_shenzhen,D_shenzhen,False,False,21808.162612962,21808.162612962
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C145,D_shenzhen,D_shenzhen,D_shenzhen,False,False,23791.033850036,23791.033850036
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C146,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24347.288721965,24347.288721965
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C147,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22466.199708325,22466.199708325
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C148,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22383.66294048,22383.66294048
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C149,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24480.48730754,24480.48730754
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C150,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25884.024001211,25884.024001211
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C151,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26019.939772133,26019.939772133
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C152,D_shenzhen,D_shenzhen,D_shenzhen,False,False,28012.08072144,28012.08072144
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C153,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24785.762724149,24785.762724149
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C154,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27569.548006585,27569.548006585
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C155,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27526.31103847,27526.31103847
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C156,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25871.673300962,25871.673300962
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C157,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25568.405514397,25568.405514397
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C158,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22264.32363112,22264.32363112
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C159,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22399.104267582,22399.104267582
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C160,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26662.58265494,26662.58265494
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C161,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24853.449437268,24853.449437268
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C162,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25002.429391149,25002.429391149
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C163,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24413.775706557,24413.775706557
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C164,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24778.005753439,24778.005753439
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C165,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25148.317902372,25148.317902372
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C166,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26033.178670062,26033.178670062
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C167,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25841.836007232,25841.836007232
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C168,D_shenzhen,D_shenzhen,D_shenzhen,False,False,27396.238730087,27396.238730087
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C169,D_shenzhen,D_shenzhen,D_shenzhen,False,False,20978.69393452,20978.69393452
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C170,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26144.442780372,26144.442780372
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C171,D_shenzhen,D_shenzhen,D_shenzhen,False,False,28585.64393065,28585.64393065
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C172,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24537.18007934,24537.18007934
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C173,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24822.93393769,24822.93393769
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C174,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24748.506779162,24748.506779162
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C175,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24745.717200405,24745.717200405
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C176,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22620.862131823,22620.862131823
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C177,D_shenzhen,D_shenzhen,D_shenzhen,False,False,21280.07325832,21280.07325832
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C178,D_shenzhen,D_shenzhen,D_shenzhen,False,False,23918.000027714,23918.000027714
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C179,D_shenzhen,D_shenzhen,D_shenzhen,False,False,21898.04535229,21898.04535229
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C180,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26665.89775936,26665.89775936
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C181,D_shenzhen,D_shenzhen,D_shenzhen,False,False,22268.60962521,22268.60962521
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C182,D_shenzhen,D_shenzhen,D_shenzhen,False,False,21184.052421055,21184.052421055
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C183,D_shenzhen,D_shenzhen,D_shenzhen,False,False,23904.609554638,23904.609554638
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C184,D_shenzhen,D_shenzhen,D_shenzhen,False,False,23255.362563751,23255.362563751
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C185,D_shenzhen,D_shenzhen,D_shenzhen,False,False,29072.550465824,29072.550465824
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C186,D_shenzhen,D_shenzhen,D_shenzhen,False,False,28221.272452703,28221.272452703
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C187,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24804.360536647,24804.360536647
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C188,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25597.319421697,25597.319421697
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C189,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26057.512410735,26057.512410735
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C190,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25586.617895667,25586.617895667
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C191,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24376.871988561,24376.871988561
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C192,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25954.52350731,25954.52350731
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C193,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25388.193372243,25388.193372243
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C194,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26269.817206297,26269.817206297
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C195,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26670.01479473,26670.01479473
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C196,D_shenzhen,D_shenzhen,D_shenzhen,False,False,24850.849366877,24850.849366877
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C197,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26173.279097733,26173.279097733
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C198,D_shenzhen,D_shenzhen,D_shenzhen,False,False,25858.858512208,25858.858512208
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C199,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26540.268155253,26540.268155253
cn-prd-200c-01-V2-LOCATIONS,MAIN_DISPLAY,JOINT,C200,D_shenzhen,D_shenzhen,D_shenzhen,False,False,26665.33565516,26665.33565516
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C001,D_dongguan,D_dongguan,D_dongguan,True,False,26662.634443669,26662.634443669
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C002,D_dongguan,D_dongguan,D_dongguan,True,False,26385.178882209,26385.178882209
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C003,D_dongguan,D_guangzhou,D_dongguan,True,True,31390.928699925,27448.492198031
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C004,D_dongguan,D_dongguan,D_dongguan,True,False,30252.800256941,30252.800256941
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C005,D_dongguan,D_dongguan,D_dongguan,True,False,33446.782994944,33446.782994944
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C006,D_dongguan,D_dongguan,D_dongguan,True,False,25022.53810043,25022.53810043
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C007,D_dongguan,D_dongguan,D_dongguan,True,False,26662.634443669,26662.634443669
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C008,D_dongguan,D_dongguan,D_dongguan,True,False,30069.542193981,30069.542193981
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C009,D_dongguan,D_dongguan,D_dongguan,True,False,26094.066968191,26094.066968191
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C010,D_dongguan,D_dongguan,D_dongguan,True,False,33144.95064263,33144.95064263
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C011,D_dongguan,D_dongguan,D_dongguan,True,False,25373.537901877,25373.537901877
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C012,D_dongguan,D_dongguan,D_dongguan,True,False,28191.806950449,28191.806950449
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C013,D_dongguan,D_dongguan,D_dongguan,True,False,31203.406260587,31203.406260587
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C014,D_dongguan,D_dongguan,D_dongguan,True,False,32740.051342351,32740.051342351
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C015,D_dongguan,D_dongguan,D_dongguan,True,False,32332.465208425,32332.465208425
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C016,D_dongguan,D_dongguan,D_dongguan,True,False,30921.886053418,30921.886053418
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C017,D_dongguan,D_dongguan,D_dongguan,True,False,29645.733634745,29645.733634745
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C018,D_dongguan,D_dongguan,D_dongguan,True,False,26624.64858627,26624.64858627
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C019,D_dongguan,D_dongguan,D_dongguan,True,False,30588.844269999,30588.844269999
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C020,D_dongguan,D_dongguan,D_dongguan,True,False,26662.634443669,26662.634443669
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C021,D_dongguan,D_guangzhou,D_dongguan,True,True,30731.82161792,29810.9841577
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C022,D_dongguan,D_guangzhou,D_dongguan,True,True,34441.183199064,31323.90455178
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C023,D_dongguan,D_dongguan,D_dongguan,True,False,30442.117643328,30442.117643328
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C024,D_dongguan,D_dongguan,D_dongguan,True,False,31768.557215668,31768.557215668
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C025,D_dongguan,D_dongguan,D_dongguan,True,False,26429.953340244,26429.953340244
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C026,D_dongguan,D_dongguan,D_dongguan,True,False,26516.403577292,26516.403577292
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C027,D_foshan,D_foshan,D_foshan,True,False,44727.646553018,44727.646553018
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C028,D_foshan,D_foshan,D_foshan,True,False,44854.143909633,44854.143909633
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C029,D_foshan,D_foshan,D_foshan,True,False,45228.557676766,45228.557676766
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C030,D_foshan,D_foshan,D_foshan,True,False,44507.659728625,44507.659728625
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C031,D_foshan,D_foshan,D_foshan,True,False,45177.738343093,45177.738343093
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C032,D_foshan,D_foshan,D_foshan,True,False,42055.384440915,42055.384440915
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C033,D_foshan,D_foshan,D_foshan,True,False,44687.954233361,44687.954233361
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C034,D_foshan,D_foshan,D_foshan,True,False,44128.708494965,44128.708494965
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C035,D_foshan,D_foshan,D_foshan,True,False,44624.535319148,44624.535319148
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C036,D_foshan,D_foshan,D_foshan,True,False,45846.128171446,45846.128171446
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C037,D_foshan,D_foshan,D_foshan,True,False,44288.390602222,44288.390602222
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C038,D_foshan,D_foshan,D_foshan,True,False,46228.522294897,46228.522294897
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C039,D_foshan,D_foshan,D_foshan,True,False,44074.724933722,44074.724933722
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C040,D_foshan,D_foshan,D_foshan,True,False,44643.146057985,44643.146057985
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C041,D_foshan,D_foshan,D_foshan,True,False,45836.106636839,45836.106636839
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C042,D_foshan,D_foshan,D_foshan,True,False,44891.330892291,44891.330892291
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C043,D_foshan,D_foshan,D_foshan,True,False,43795.402788104,43795.402788104
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C044,D_foshan,D_foshan,D_foshan,True,False,45281.403029353,45281.403029353
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C045,D_foshan,D_foshan,D_foshan,True,False,44543.492992371,44543.492992371
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C046,D_foshan,D_foshan,D_foshan,True,False,44890.780212188,44890.780212188
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C047,D_foshan,D_foshan,D_foshan,True,False,44531.10435869,44531.10435869
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C048,D_foshan,D_foshan,D_foshan,True,False,43068.274237513,43068.274237513
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C049,D_foshan,D_foshan,D_foshan,True,False,45041.297856864,45041.297856864
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C050,D_foshan,D_foshan,D_foshan,True,False,44117.455910474,44117.455910474
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C051,D_foshan,D_foshan,D_foshan,True,False,44556.132506242,44556.132506242
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C052,D_foshan,D_foshan,D_foshan,True,False,42703.657744667,42703.657744667
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C053,D_foshan,D_foshan,D_foshan,True,False,44581.502016206,44581.502016206
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C054,D_foshan,D_foshan,D_foshan,True,False,42212.532723825,42212.532723825
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C055,D_foshan,D_foshan,D_foshan,True,False,43703.309277765,43703.309277765
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C056,D_guangzhou,D_foshan,D_guangzhou,True,True,36988.831350578,35846.289876155
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C057,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30975.61478916,30975.61478916
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C058,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33382.602374455,33382.602374455
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C059,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31172.248608949,31172.248608949
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C060,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31371.936351353,31371.936351353
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C061,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28203.1700091,28203.1700091
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C062,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30139.122886497,30139.122886497
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C063,D_guangzhou,D_guangzhou,D_guangzhou,True,False,38281.818947611,38281.818947611
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C064,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33038.048828109,33038.048828109
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C065,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34138.252803973,34138.252803973
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C066,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32980.708953254,32980.708953254
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C067,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34284.998207146,34284.998207146
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C068,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29140.006744475,29140.006744475
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C069,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28332.043575188,28332.043575188
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C070,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31686.979135102,31686.979135102
cn-prd-200c-02-V2-LOCATIONS,ROBUSTNESS,IND,C071,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33619.966143925,33619.966143925
