accepted,actual_evals,algorithm,best_obj,bundle,candidate_obj,current_obj,delta,destroy_id,improved_best,improved_current,q_ratio,repair_id,reward,reward_code,seed,split,step_index,terminated,threshold_ratio,truncated,violation_count,worker_numpy_version,worker_python_executable
False,35,alpha_ucb_env,5870.517930201539,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5917.638852444927,5870.517930201539,47.12092224338812,worst_customer_removal,False,False,,regret3_insert_repair,0.0,rejected,1,formal_10001,35,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,36,alpha_ucb_env,5870.517930201539,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5984.232388215235,5870.517930201539,113.71445801369646,shaw_related_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,36,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,37,alpha_ucb_env,5870.517930201539,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,6002.341484960018,5870.517930201539,131.82355475847908,shaw_related_removal,False,False,,regret2_insert_repair,0.0,rejected,1,formal_10001,37,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,38,alpha_ucb_env,5870.517930201539,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5887.708966106015,5870.517930201539,17.19103590447685,shaw_related_removal,False,False,,regret3_insert_repair,0.0,rejected,1,formal_10001,38,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,39,alpha_ucb_env,5669.654666688356,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5669.654666688356,5669.654666688356,-200.86326351318257,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,39,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,40,alpha_ucb_env,5669.654666688356,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5781.2022236825405,5669.654666688356,111.54755699418456,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,40,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,41,alpha_ucb_env,5669.654666688356,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5688.834509286437,5669.654666688356,19.17984259808145,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,41,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,42,alpha_ucb_env,5669.653096913784,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5669.653096913784,5669.653096913784,-0.0015697745720899547,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,42,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,43,alpha_ucb_env,5669.653096913784,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5669.653096913784,5669.653096913784,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,43,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,44,alpha_ucb_env,5669.653096913784,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5781.200653907968,5669.653096913784,111.54755699418456,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,44,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,45,alpha_ucb_env,5630.229293652016,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5630.229293652016,5630.229293652016,-39.423803261767716,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,45,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,46,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,-34.928228527823194,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,46,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,47,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,47,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,48,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,48,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,49,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,49,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,50,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,50,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,51,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,51,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,52,alpha_ucb_env,5595.301065124193,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5595.301065124193,5595.301065124193,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,52,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,53,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.983133867647,5594.983133867647,-0.3179312565462169,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,53,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,54,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5676.680427873451,5594.983133867647,81.697294005804,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,54,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,55,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5642.4822985113315,5594.983133867647,47.49916464368471,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,55,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,56,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.983133867647,5594.983133867647,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,56,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,57,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.983133867647,5594.983133867647,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,57,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,58,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5658.571566542184,5594.983133867647,63.588432674537216,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,58,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,59,alpha_ucb_env,5594.983133867647,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.983133867647,5594.983133867647,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,59,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,60,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,-0.06741638206221978,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,60,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,61,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5715.1110184614645,5594.9157174855845,120.19530097587995,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,61,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,62,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5641.852222723838,5594.9157174855845,46.93650523825363,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,62,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,63,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5626.077822015212,5594.9157174855845,31.162104529627868,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,63,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,64,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,64,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,65,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,65,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,66,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,66,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,67,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5614.1303034027505,5594.9157174855845,19.214585917166005,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,67,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,68,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5693.388526396234,5594.9157174855845,98.47280891064929,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,68,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,69,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5641.852222723838,5594.9157174855845,46.93650523825363,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,69,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,70,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,70,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,71,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,71,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,72,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,72,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,73,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,73,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,74,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,74,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,75,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5594.9157174855845,5594.9157174855845,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,75,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,76,alpha_ucb_env,5594.9157174855845,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5706.501203569964,5594.9157174855845,111.58548608437923,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,76,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,77,alpha_ucb_env,5572.6837125390875,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5572.6837125390875,5572.6837125390875,-22.232004946497,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,77,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,78,alpha_ucb_env,5547.400779623817,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5547.400779623817,5547.400779623817,-25.282932915270976,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,78,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,79,alpha_ucb_env,5518.216747830338,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.216747830338,5518.216747830338,-29.184031793478425,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,79,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,80,alpha_ucb_env,5518.216747830338,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.216747830338,5518.216747830338,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,80,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,81,alpha_ucb_env,5518.216747830338,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.216747830338,5518.216747830338,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,81,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,82,alpha_ucb_env,5518.216747830338,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.216747830338,5518.216747830338,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,82,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,83,alpha_ucb_env,5518.216747830338,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.216747830338,5518.216747830338,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,83,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,84,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,-22.628514169558912,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,84,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,85,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,85,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,86,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5556.949351842471,5495.588233660779,61.36111818169138,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,86,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,87,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,87,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,88,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,88,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,89,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5509.145235035448,5495.588233660779,13.557001374669198,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,89,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,90,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,90,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,91,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,91,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,92,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,92,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,93,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5509.145235035448,5495.588233660779,13.557001374669198,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,93,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,94,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,94,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,95,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5588.680815067129,5495.588233660779,93.09258140634938,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,95,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,96,alpha_ucb_env,5495.588233660779,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.588233660779,5495.588233660779,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,96,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,97,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,-0.35139069952947466,whole_route_removal,True,True,,greedy_insert_repair,5.0,global_best,1,formal_10001,97,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,98,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5511.9163152208985,5495.23684296125,16.67947225964872,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,98,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,99,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,99,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,100,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.594744480632,5495.23684296125,0.35790151938181225,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,100,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,101,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,101,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,102,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5615.432143937129,5495.23684296125,120.19530097587904,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,102,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,103,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,103,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,104,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,104,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,105,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.225068840336,5495.23684296125,22.988225879085803,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,105,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,106,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5588.329424367599,5495.23684296125,93.09258140634938,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,106,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,107,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.594744480632,5495.23684296125,0.35790151938181225,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,107,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,108,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,108,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,109,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.978785945209,5495.23684296125,0.741942983959234,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,109,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,110,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5601.8210590125855,5495.23684296125,106.58421605133572,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,110,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,111,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5606.822329045628,5495.23684296125,111.58548608437832,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,111,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,112,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5511.978729997079,5495.23684296125,16.741887035829677,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,112,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,113,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,113,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,114,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5518.225068840336,5495.23684296125,22.988225879085803,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,114,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,115,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5591.784899225973,5495.23684296125,96.54805626472353,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,115,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,116,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5514.17191658576,5495.23684296125,18.93507362451055,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,116,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,117,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.594744480632,5495.23684296125,0.35790151938181225,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,117,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,118,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5593.709651871898,5495.23684296125,98.47280891064838,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,118,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
True,119,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5495.23684296125,5495.23684296125,0.0,whole_route_removal,False,False,,greedy_insert_repair,0.0,accepted_worse,1,formal_10001,119,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
False,120,alpha_ucb_env,5495.23684296125,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,5532.02252941225,5495.23684296125,36.7856864510004,whole_route_removal,False,False,,greedy_insert_repair,0.0,rejected,1,formal_10001,120,False,0.0,False,0,2.3.5,/opt/anaconda3/bin/python3.13
