instance_id,sample_role,arm,customer_id,administrative_registered_depot,nearest_depot,assigned_reference_depot,hard_home_depot_lock,registered_differs_from_nearest,registered_distance_m,nearest_distance_m
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C015,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27612.33023352,27612.33023352
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C016,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29958.164570825,29958.164570825
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C017,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29606.660733733,29606.660733733
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C018,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27856.076349983,27856.076349983
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C019,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32554.6579453,32554.6579453
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C020,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34259.838070695,34259.838070695
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C021,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34651.821690042,34651.821690042
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C022,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32570.852020182,32570.852020182
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C023,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30268.971686449,30268.971686449
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C024,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31838.277611358,31838.277611358
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C025,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33113.867391773,33113.867391773
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C026,D_guangzhou,D_guangzhou,D_guangzhou,True,False,35216.926454488,35216.926454488
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C027,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30925.427721157,30925.427721157
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C028,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28001.079224188,28001.079224188
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C029,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30958.245547579,30958.245547579
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C030,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32826.942904892,32826.942904892
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C031,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32835.841395465,32835.841395465
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C032,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33080.55797939,33080.55797939
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C033,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31919.207513491,31919.207513491
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C034,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33869.628690889,33869.628690889
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C035,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27855.010424622,27855.010424622
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C036,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33924.3825536,33924.3825536
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C037,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31747.849722456,31747.849722456
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C038,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31484.331360189,31484.331360189
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C039,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28592.377535058,28592.377535058
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C040,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32980.708953254,32980.708953254
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C041,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28393.200956532,28393.200956532
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C042,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31135.644198387,31135.644198387
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C043,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32211.547918361,32211.547918361
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C044,D_guangzhou,D_guangzhou,D_guangzhou,True,False,35979.672943207,35979.672943207
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C045,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32602.384937784,32602.384937784
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C046,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27445.362412774,27445.362412774
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C047,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25830.415256189,25830.415256189
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C048,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24928.356706442,24928.356706442
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C049,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25299.597831485,25299.597831485
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C050,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26618.944521569,26618.944521569
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C051,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22453.155234385,22453.155234385
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C052,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26173.279097733,26173.279097733
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C053,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27236.681612377,27236.681612377
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C054,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25785.164047807,25785.164047807
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C055,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26057.59749427,26057.59749427
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C056,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27524.39141203,27524.39141203
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C057,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24210.15670004,24210.15670004
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C058,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25916.315342127,25916.315342127
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C059,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23453.890252002,23453.890252002
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C060,D_shenzhen,D_shenzhen,D_shenzhen,True,False,28579.257265794,28579.257265794
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C061,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24452.210752874,24452.210752874
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C062,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24243.619132113,24243.619132113
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C063,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21808.162612962,21808.162612962
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C064,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23848.110143095,23848.110143095
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C065,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24095.670563563,24095.670563563
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C066,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22765.68402571,22765.68402571
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C067,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22268.60962521,22268.60962521
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C068,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26092.599244043,26092.599244043
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C069,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22264.32363112,22264.32363112
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C070,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26128.708623367,26128.708623367
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C071,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24770.266113489,24770.266113489
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C072,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22841.211767664,22841.211767664
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C073,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24626.427498212,24626.427498212
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C074,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27584.902920771,27584.902920771
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C075,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24537.18007934,24537.18007934
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C076,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25701.621605006,25701.621605006
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C077,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26565.476130538,26565.476130538
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C078,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27247.50943682,27247.50943682
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C079,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21403.278606968,21403.278606968
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C080,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24825.154632368,24825.154632368
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C081,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23255.362563751,23255.362563751
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C082,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24954.036765136,24954.036765136
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C083,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26686.78027968,26686.78027968
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C084,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27413.011028887,27413.011028887
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C085,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27351.8095434,27351.8095434
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C086,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27566.582349431,27566.582349431
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C087,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25824.013529343,25824.013529343
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C088,D_shenzhen,D_shenzhen,D_shenzhen,True,False,29410.475799796,29410.475799796
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C089,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25219.794077127,25219.794077127
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C090,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23340.574436821,23340.574436821
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C091,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21129.803361681,21129.803361681
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C092,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25725.119604861,25725.119604861
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C093,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23766.754855841,23766.754855841
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C094,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26144.442780372,26144.442780372
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C095,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26662.58265494,26662.58265494
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C096,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21566.551085946,21566.551085946
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C097,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25168.798679819,25168.798679819
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C098,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26805.944245506,26805.944245506
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C099,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24801.835739559,24801.835739559
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,IND,C100,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26055.107130456,26055.107130456
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C001,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30939.441046097,30939.441046097
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C002,D_guangzhou,D_guangzhou,D_guangzhou,True,False,35592.708307569,35592.708307569
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C003,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29409.191656092,29409.191656092
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C004,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29825.777587627,29825.777587627
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C005,D_guangzhou,D_guangzhou,D_guangzhou,True,False,36937.798681655,36937.798681655
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C006,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30473.498047889,30473.498047889
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C007,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34730.356911921,34730.356911921
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C008,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28233.49366828,28233.49366828
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C009,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30983.547919899,30983.547919899
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C010,D_guangzhou,D_guangzhou,D_guangzhou,True,False,37147.714338029,37147.714338029
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C011,D_guangzhou,D_guangzhou,D_guangzhou,True,False,40285.108607874,40285.108607874
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C012,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31370.723017664,31370.723017664
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C013,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33325.717688119,33325.717688119
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C014,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30525.064249226,30525.064249226
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C015,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27612.33023352,27612.33023352
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C016,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29958.164570825,29958.164570825
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C017,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29606.660733733,29606.660733733
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C018,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27856.076349983,27856.076349983
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C019,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32554.6579453,32554.6579453
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C020,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34259.838070695,34259.838070695
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C021,D_guangzhou,D_guangzhou,D_guangzhou,True,False,34651.821690042,34651.821690042
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C022,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32570.852020182,32570.852020182
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C023,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30268.971686449,30268.971686449
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C024,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31838.277611358,31838.277611358
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C025,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33113.867391773,33113.867391773
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C026,D_guangzhou,D_guangzhou,D_guangzhou,True,False,35216.926454488,35216.926454488
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C027,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30925.427721157,30925.427721157
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C028,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28001.079224188,28001.079224188
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C029,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30958.245547579,30958.245547579
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C030,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32826.942904892,32826.942904892
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C031,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32835.841395465,32835.841395465
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C032,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33080.55797939,33080.55797939
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C033,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31919.207513491,31919.207513491
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C034,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33869.628690889,33869.628690889
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C035,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27855.010424622,27855.010424622
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C036,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33924.3825536,33924.3825536
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C037,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31747.849722456,31747.849722456
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C038,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31484.331360189,31484.331360189
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C039,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28592.377535058,28592.377535058
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C040,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32980.708953254,32980.708953254
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C041,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28393.200956532,28393.200956532
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C042,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31135.644198387,31135.644198387
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C043,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32211.547918361,32211.547918361
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C044,D_guangzhou,D_guangzhou,D_guangzhou,True,False,35979.672943207,35979.672943207
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C045,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32602.384937784,32602.384937784
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C046,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27445.362412774,27445.362412774
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C047,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25830.415256189,25830.415256189
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C048,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24928.356706442,24928.356706442
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C049,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25299.597831485,25299.597831485
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C050,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26618.944521569,26618.944521569
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C051,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22453.155234385,22453.155234385
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C052,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26173.279097733,26173.279097733
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C053,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27236.681612377,27236.681612377
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C054,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25785.164047807,25785.164047807
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C055,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26057.59749427,26057.59749427
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C056,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27524.39141203,27524.39141203
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C057,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24210.15670004,24210.15670004
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C058,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25916.315342127,25916.315342127
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C059,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23453.890252002,23453.890252002
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C060,D_shenzhen,D_shenzhen,D_shenzhen,True,False,28579.257265794,28579.257265794
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C061,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24452.210752874,24452.210752874
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C062,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24243.619132113,24243.619132113
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C063,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21808.162612962,21808.162612962
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C064,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23848.110143095,23848.110143095
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C065,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24095.670563563,24095.670563563
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C066,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22765.68402571,22765.68402571
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C067,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22268.60962521,22268.60962521
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C068,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26092.599244043,26092.599244043
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C069,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22264.32363112,22264.32363112
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C070,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26128.708623367,26128.708623367
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C071,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24770.266113489,24770.266113489
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C072,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22841.211767664,22841.211767664
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C073,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24626.427498212,24626.427498212
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C074,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27584.902920771,27584.902920771
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C075,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24537.18007934,24537.18007934
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C076,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25701.621605006,25701.621605006
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C077,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26565.476130538,26565.476130538
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C078,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27247.50943682,27247.50943682
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C079,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21403.278606968,21403.278606968
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C080,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24825.154632368,24825.154632368
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C081,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23255.362563751,23255.362563751
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C082,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24954.036765136,24954.036765136
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C083,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26686.78027968,26686.78027968
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C084,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27413.011028887,27413.011028887
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,ZONE,C085,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27351.8095434,27351.8095434
